"","CardNames","DeckCount","WinrateAverage"
"1","Shock",2,100
"2","Jeskai Ascendancy",1,100
"3","Silence",1,100
"4","Expansion // Explosion",1,100
"5","Expressive Iteration",1,100
"6","Failure // Comply",1,100
"7","Fiery Justice",1,100
"8","Flesh // Blood",1,100
"9","Worship",1,100
"10","Cinderclasm",1,100
"11","Crash Through",1,100
"12","Liliana's Triumph",2,87.5
"13","Sigarda, Host of Herons",2,82.4
"14","Isolate",3,81.8
"15","Feldon's Cane",2,81.8
"16","Kitchen Finks",2,81.8
"17","Batterskull",5,81.4
"18","Threads of Disloyalty",3,81.2
"19","Leonin Relic-Warder",5,80
"20","Remorseful Cleric",1,80
"21","Shadowspear",1,80
"22","Pyrite Spellbomb",4,78.9
"23","Leyline of Vitality",2,78.9
"24","Ethersworn Canonist",2,78.9
"25","Jegantha, the Wellspring",8,78.6
"26","Golos, Tireless Pilgrim",5,77.8
"27","Primal Command",1,77.8
"28","Ramunap Excavator",1,77.8
"29","Arboreal Grazer",9,77.4
"30","Fracture",2,76.9
"31","Arasta of the Endless Web",2,76.9
"32","Ghost Quarter",13,76.5
"33","Wrenn and Six",5,76.5
"34","Mazemind Tome",4,76.5
"35","Valakut Awakening",2,76.5
"36","Deafening Silence",11,76.3
"37","Kaya, Orzhov Usurper",3,76
"38","Dead // Gone",3,76
"39","Ingot Chewer",3,76
"40","Mystic Repeal",10,75.3
"41","Dovin's Veto",16,75
"42","Pillage",11,75
"43","Obosh, the Preypiercer",10,75
"44","Elixir of Immortality",10,75
"45","Negate",10,75
"46","Unearth",5,75
"47","Fiend Hunter",5,75
"48","Witchbane Orb",4,75
"49","Aven Mindcensor",4,75
"50","Drown in the Loch",4,75
