"","CardNames","DeckCount","Winrate95Min"
"1","Windswept Heath",127,70.3
"2","Mountain",177,70
"3","Lightning Bolt",192,69.8
"4","Wooded Foothills",194,69.7
"5","Plains",107,69.5
"6","Breeding Pool",74,69.4
"7","Stomping Ground",93,69.3
"8","Temple Garden",96,69.2
"9","Steam Vents",124,69.1
"10","Monastery Swiftspear",95,69
"11","Sacred Foundry",94,69
"12","Misty Rainforest",98,69
"13","Forest",151,68.9
"14","Wrenn and Six",53,68.8
"15","Soul-Scar Mage",81,68.8
"16","Valakut, the Molten Pinnacle",48,68.7
"17","Arid Mesa",74,68.6
"18","Island",92,68.6
"19","Dryad of the Ilysian Grove",45,68.5
"20","Lava Dart",82,68.5
"21","Teferi, Time Raveler",49,68.4
"22","Mutagenic Growth",71,68.3
"23","Ketria Triome",49,68.2
"24","Mishra's Bauble",79,68.2
"25","Spirebluff Canal",64,68.1
"26","Manamorphose",73,68.1
"27","Bloodstained Mire",112,68.1
"28","Bojuka Bog",30,67.9
"29","Bring to Light",38,67.9
"30","Sprite Dragon",53,67.9
"31","Utopia Sprawl",68,67.9
"32","Bonecrusher Giant",26,67.8
"33","Omnath, Locus of Creation",37,67.8
"34","Fiery Islet",59,67.8
"35","Stormwing Entity",46,67.7
"36","Path to Exile",45,67.7
"37","Opt",72,67.7
"38","Elvish Reclaimer",16,67.6
"39","Flagstones of Trokair",17,67.6
"40","Scalding Tarn",79,67.6
"41","Verdant Catacombs",86,67.6
"42","Selesnya Sanctuary",21,67.5
"43","Seasoned Pyromancer",31,67.5
"44","Boros Garrison",20,67.4
"45","Slayers' Stronghold",20,67.4
"46","Sunhome, Fortress of the Legion",20,67.4
"47","Prismatic Vista",49,67.4
"48","Raugrin Triome",42,67.3
"49","Cavern of Souls",62,67.3
"50","Giver of Runes",20,67.2
