"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",152,70.3
"2","Pithing Needle",37,69.7
"3","Damping Sphere",74,69.7
"4","Rest in Peace",30,68.8
"5","Hullbreaker Horror",36,68.8
"6","Noxious Grasp",50,68.8
"7","Duress",52,68.3
"8","Unlicensed Hearse",120,68.3
"9","Narset's Reversal",34,68.2
"10","Aether Gust",96,68.2
"11","Rending Volley",107,68.2
"12","Sunset Revelry",20,67.9
"13","Yorion, Sky Nomad",22,67.8
"14","Chandra's Defeat",26,67.8
"15","Anger of the Gods",57,67.8
"16","Go Blank",52,67.7
"17","Kolaghan's Command",37,67.6
"18","Alpine Moon",43,67.6
"19","Thought Distortion",27,67.5
"20","Ugin, the Spirit Dragon",24,67.4
"21","Redcap Melee",88,67.4
"22","Dovin's Veto",32,67.3
"23","Fry",42,67.3
"24","Spell Pierce",66,67.1
"25","Approach of the Second Sun",24,67
"26","God-Pharaoh's Statue",23,67
"27","Skysovereign, Consul Flagship",29,66.9
"28","Thoughtseize",20,66.8
"29","Tormod's Crypt",27,66.8
"30","Disdainful Stroke",58,66.6
"31","Dream Trawler",20,66.4
"32","Meteor Golem",23,66.4
"33","Negate",33,66.3
"34","Path of Peril",21,66.1
"35","Pestilent Cauldron",22,66.1
"36","Portable Hole",31,65.8
"37","Abrade",40,65.8
"38","Voracious Hydra",11,65.7
"39","Treasure Vault",20,65.7
"40","Jegantha, the Wellspring",50,65.7
"41","Skylasher",3,65.3
"42","The Immortal Sun",15,65.3
"43","Lava Coil",24,65.3
"44","Deafening Silence",29,65.1
"45","Crackling Drake",15,65
"46","Archon of Emeria",23,65
"47","Chandra, Torch of Defiance",27,64.8
"48","Tablet of the Guilds",29,64.8
"49","Esika's Chariot",10,64.7
"50","Settle the Wreckage",13,64.5
