"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",152,73
"2","Unlicensed Hearse",120,71.5
"3","Rending Volley",107,71.7
"4","Aether Gust",96,71.8
"5","Redcap Melee",88,71.3
"6","Damping Sphere",74,73.7
"7","Spell Pierce",66,71.5
"8","Disdainful Stroke",58,71.2
"9","Anger of the Gods",57,72.5
"10","Duress",52,73.2
"11","Go Blank",52,72.6
"12","Jegantha, the Wellspring",50,70.9
"13","Noxious Grasp",50,73.9
"14","Alpine Moon",43,73
"15","Fry",42,72.8
"16","Abrade",40,71.6
"17","Pithing Needle",37,75.2
"18","Kolaghan's Command",37,73.5
"19","Hullbreaker Horror",36,74.4
"20","Narset's Reversal",34,74.3
"21","Negate",33,72.7
"22","Dovin's Veto",32,73.4
"23","Portable Hole",31,72.3
"24","Rest in Peace",30,75.1
"25","Tablet of the Guilds",29,71.6
"26","Deafening Silence",29,71.7
"27","Skysovereign, Consul Flagship",29,73.2
"28","Thought Distortion",27,74.6
"29","Tormod's Crypt",27,73.2
"30","Chandra, Torch of Defiance",27,71.8
"31","Chandra's Defeat",26,74.7
"32","Approach of the Second Sun",24,74.7
"33","Ugin, the Spirit Dragon",24,75
"34","Lava Coil",24,73.2
"35","God-Pharaoh's Statue",23,74
"36","Meteor Golem",23,73.5
"37","Archon of Emeria",23,72.5
"38","Pestilent Cauldron",22,73.3
"39","Yorion, Sky Nomad",22,75.5
"40","Elite Spellbinder",21,72.5
"41","Path of Peril",21,74
"42","Treasure Vault",20,73.4
"43","Sunset Revelry",20,76.2
"44","Thoughtseize",20,74.7
"45","Dream Trawler",20,74.5
"46","Legion's End",19,70.3
"47","Grafdigger's Cage",18,71.5
"48","Skyclave Apparition",17,72.1
"49","Ray of Enfeeblement",17,66.1
"50","Roiling Vortex",16,71.4
