"","CardNames","DeckCount","Winrate95Min"
"1","Engineered Explosives",80,70.9
"2","Alpine Moon",38,70.7
"3","Boseiju, Who Endures",29,69.9
"4","Cavern of Souls",13,69.6
"5","Relic of Progenitus",65,69.2
"6","Kolaghan's Command",24,68.8
"7","Spell Pierce",46,68.5
"8","Dress Down",49,68.2
"9","Force of Vigor",56,68.1
"10","Khalni Garden",8,67.9
"11","Endurance",33,67.8
"12","Lurrus of the Dream-Den",68,67.8
"13","Terminate",20,67.6
"14","Mystical Dispute",45,67.5
"15","Nihil Spellbomb",29,67.3
"16","Flusterstorm",16,66.9
"17","Wear // Tear",20,66.4
"18","Thoughtseize",27,66.3
"19","Pithing Needle",49,66.2
"20","Tourach, Dread Cantor",16,65.5
"21","Pyrite Spellbomb",15,65.4
"22","Sanctifier en-Vec",53,65.3
"23","Veil of Summer",34,65.2
"24","Jace, the Mind Sculptor",19,65
"25","Blood Moon",25,64.9
"26","Yorion, Sky Nomad",22,64.8
"27","Prismatic Ending",24,64.8
"28","Emrakul, the Promised End",9,64.7
"29","Bojuka Bog",6,64.7
"30","Foundation Breaker",16,64.7
"31","Chalice of the Void",15,64.5
"32","Fatal Push",4,64.4
"33","Path to Exile",34,64.3
"34","Meddling Mage",7,64.2
"35","Subtlety",14,63.9
"36","Force of Negation",21,63.2
"37","Soul-Guide Lantern",23,63.1
"38","Leyline of Sanctity",19,62.9
"39","Aether Gust",13,62.2
"40","Kozilek, Butcher of Truth",4,62.1
"41","Dismember",6,61.8
"42","Cathar Commando",10,61.8
"43","Burrenton Forge-Tender",12,61.8
"44","Fury",16,61.2
"45","Prismari Command",7,61.1
"46","Magus of the Moon",15,60.6
"47","Torpor Orb",15,59.3
"48","Dovin's Veto",7,58.9
"49","Seal of Cleansing",15,58.9
"50","Ingot Chewer",5,58.8
