"","CardNames","DeckCount","WinrateAverage"
"1","Kaya's Guile",1,100
"2","Emrakul, the Promised End",1,100
"3","Knight of Autumn",1,100
"4","Venser, Shaper Savant",1,100
"5","Brought Back",1,100
"6","Engineered Explosives",3,88.2
"7","Bojuka Bog",2,87.5
"8","Graven Cairns",1,87.5
"9","Meddling Mage",2,83.3
"10","Selesnya Sanctuary",10,81.4
"11","Obsidian Charmaw",3,81
"12","Radiant Fountain",11,80.8
"13","Azusa, Lost but Seeking",12,80.5
"14","Castle Garenbrig",12,80
"15","Abrupt Decay",4,80
"16","Reflecting Pool",1,80
"17","Archon of Emeria",1,80
"18","Flickerwisp",1,80
"19","Leonin Arbiter",1,80
"20","Ramunap Excavator",1,80
"21","Maul of the Skyclaves",1,80
"22","Branchloft Pathway",1,80
"23","Cave of the Frost Dragon",1,80
"24","Eiganjo Castle",1,80
"25","Ghost Quarter",1,80
"26","Gilded Goose",1,80
"27","Trail of Crumbs",1,80
"28","Cultivator Colossus",13,79.8
"29","Primeval Titan",13,79.8
"30","Amulet of Vigor",13,79.8
"31","Gruul Turf",13,79.8
"32","Simic Growth Chamber",13,79.8
"33","Tolaria West",13,79.8
"34","Vesuva",13,79.8
"35","Hanweir Battlements",12,79.7
"36","Explore",11,79.7
"37","Blackcleave Cliffs",7,79.6
"38","Summoner's Pact",14,79.5
"39","Golgari Rot Farm",10,79.2
"40","Arboreal Grazer",14,79.1
"41","Dryad of the Ilysian Grove",14,79.1
"42","Valakut, the Molten Pinnacle",14,79.1
"43","Crumbling Vestige",7,79.1
"44","Boros Garrison",2,78.9
"45","Slayers' Stronghold",2,78.9
"46","Sunhome, Fortress of the Legion",2,78.9
"47","Expedition Map",14,78.3
"48","Skyclave Apparition",2,77.8
"49","Thalia, Guardian of Thraben",2,77.8
"50","Renegade Rallier",1,77.8
