"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1169,0.727
"2","Christopher Rush",387,0.728
"3","Anastasia Ovchinnikova",382,0.737
"4","John Stanko",321,0.72
"5","Eric Deschamps",320,0.721
"6","Chippy",303,0.75
"7","Mark Poole",295,0.736
"8","Simon Dominic",290,0.742
"9","Titus Lunter",254,0.723
"10","Philip Straub",236,0.734
"11","Aleksi Briclot",233,0.747
"12","Shelly Wan",224,0.728
"13","Jung Park",219,0.705
"14","Adam Paquette",215,0.739
"15","John Avon",198,0.772
"16","Kari Christensen",197,0.738
"17","Cyril Van Der Haegen",197,0.701
"18","Svetlin Velinov",197,0.702
"19","Martina Fackova",196,0.74
"20","Howard Lyon",196,0.725
"21","Jason Chan",194,0.713
"22","Randy Vargas",188,0.735
"23","Vincent Proce",187,0.712
"24","Ron Spears",183,0.746
"25","Vance Kovacs",182,0.742
"26","Alayna Danner",163,0.752
"27","Chris Rallis",163,0.704
"28","Ryan Pancoast",153,0.741
"29","Michael C. Hayes",153,0.705
"30","Jean-Sébastien Rossbach",151,0.725
"31","Dmitry Burmak",145,0.699
"32","Mike Bierek",144,0.697
"33","Izzy",139,0.726
"34","Lake Hurwitz",138,0.72
"35","Raoul Vitale",137,0.726
"36","Anthony S. Waters",134,0.731
"37","Evan Shipard",134,0.726
"38","Chase Stone",129,0.728
"39","Jesper Myrfors",129,0.713
"40","Yeong-Hao Han",121,0.707
"41","Iain McCaig",120,0.731
"42","Chris Ostrowski",119,0.743
"43","Franz Vohwinkel",116,0.731
"44","Tom Wänerstrand",115,0.719
"45","Paul Scott Canavan",113,0.72
"46","Raymond Swanland",111,0.715
"47","Douglas Shuler",110,0.731
"48","Tomasz Jedruszek",109,0.732
"49","Chris Rahn",108,0.712
"50","Cliff Childs",102,0.74
"51","Amy Weber",102,0.691
"52","Daarken",97,0.753
"53","Lucas Graciano",96,0.741
"54","Zezhou Chen",92,0.75
"55","Jonas De Ro",90,0.711
"56","Todd Lockwood",88,0.728
"57","Warren Mahy",88,0.74
"58","Ekaterina Burmak",88,0.727
"59","Christine Choi",86,0.725
"60","Pete Venters",86,0.699
"61","Filip Burburan",82,0.726
"62","Jason Rainville",81,0.763
"63","Anson Maddocks",80,0.71
"64","Seb McKinnon",79,0.679
"65","Greg Staples",75,0.743
"66","Kieran Yanner",74,0.716
"67","Steve Argyle",72,0.682
"68","Lars Grant-West",70,0.696
"69","Richard Whitters",68,0.733
"70","Sam Burley",65,0.711
"71","Terese Nielsen",65,0.71
"72","Matt Stewart",64,0.732
"73","Mark Zug",64,0.723
"74","Christopher Moeller",61,0.72
"75","Campbell White",60,0.716
"76","James Paick",58,0.704
"77","Scott Murphy",56,0.791
"78","Nicholas Elias",56,0.724
"79","Steven Belledin",55,0.723
"80","Mark Tedin",54,0.678
"81","Greg Hildebrandt",54,0.655
"82","Johannes Voss",53,0.736
"83","Nicholas Gregory",53,0.727
"84","Pat Morrissey",52,0.712
"85","Kev Walker",52,0.712
"86","Yongjae Choi",51,0.706
"87","Volkan Baǵa",49,0.728
"88","Craig J Spearing",49,0.713
"89","Bastien L. Deharme",45,0.715
"90","David Martin",43,0.736
"91","Darrell Riche",43,0.708
"92","Cynthia Sheppard",42,0.726
"93","Dan Frazier",40,0.725
"94","Jeff Miracola",39,0.697
"95","Jim Nelson",36,0.735
"96","Dan Scott",36,0.75
"97","Zoltan Boros",35,0.675
"98","Nils Hamm",34,0.641
"99","Martina Pilcerova",33,0.699
"100","Michael Sutfin",33,0.703
"101","Dave Kendall",28,0.741
"102","Justin Murray",28,0.766
"103","Antonio José Manzanedo",27,0.793
"104","Richard Wright",26,0.716
"105","Heonhwa Choe",26,0.686
"106","Lucas Staniec",24,0.71
"107","Alexander Forssberg",24,0.739
"108","Khang Le",22,0.798
"109","Jaime Jones",22,0.763
"110","Grzegorz Rutkowski",22,0.641
"111","Michael Komarck",21,0.714
"112","Heather Hudson",21,0.707
"113","Jesper Ejsing",21,0.71
"114","Stephen Tappin",20,0.7
"115","Tomas Giorello",19,0.729
"116","Ben Thompson",18,0.762
"117","Steve Prescott",18,0.71
"118","Zoltan Boros & Gabor Szikszai",17,0.791
"119","Victor Adame Minguez",17,0.73
"120","Wayne Reynolds",17,0.606
"121","Wayne England",16,0.706
"122","Adam Rex",16,0.671
"123","Deruchenko Alexander",16,0.667
"124","Dimitar Marinski",16,0.654
"125","Julian Kok Joon Wen",15,0.696
"126","Daniel Ljunggren",15,0.653
"127","Wisnu Tan",15,0.667
"128","Andrew Mar",14,0.677
"129","Rebecca Guay",13,0.725
"130","Milivoj Ćeran",12,0.769
"131","Fred Fields",12,0.711
"132","Chris Seaman",12,0.739
"133","Fariba Khamseh",12,0.667
"134","Mark Winters",12,0.652
"135","Jason Felix",12,0.65
"136","Jason A. Engle",11,0.75
"137","Caio Monteiro",11,0.754
"138","Lie Setiawan",11,0.719
"139","Lius Lasahido",11,0.755
"140","rk post",11,0.744
"141","Charles Urbach",10,0.679
"142","Mathias Kollros",10,0.68
"143","Ralph Horsley",10,0.611
"144","Willian Murai",10,0.667
"145","Austin Hsu",10,0.643
"146","Karl Kopinski",9,0.725
"147","Donato Giancola",9,0.741
"148","Bryon Wackwitz",9,0.714
"149","Alex Horley-Orlandelli",9,0.667
"150","Andrey Kuzinskiy",9,0.704
"151","David Palumbo",8,0.702
"152","Brian Snõddy",8,0.75
"153","Johan Grenier",8,0.769
"154","Noah Bradley",8,0.667
"155","Jakub Kasper",8,0.609
"156","John Matson",8,0.643
"157","Drew Tucker",8,0.636
"158","Ilse Gort",8,0.636
"159","Brom",8,0.636
"160","Sidharth Chaturvedi",8,0.737
"161","Zack Stella",7,0.791
"162","Jana Schirmer & Johannes Voss",7,0.778
"163","Wesley Burt",7,0.737
"164","Scott M. Fischer",7,0.643
"165","Mark A. Nelson",6,0.769
"166","Fiona Hsieh",6,0.733
"167","Iris Compiet",6,0.727
"168","Chris Cold",6,0.667
"169","Carl Critchlow",5,0.722
"170","Mike Dringenberg",5,0.611
"171","Livia Prima",5,0.667
"172","Mark Brill",5,0.625
"173","Magali Villeneuve",5,0.619
"174","Mila Pesic",5,0.619
"175","Sarah Finnigan",4,0.692
"176","Tommy Arnold",4,0.75
"177","Jeremy Enecio",4,0.8
"178","Lindsey Look",4,0.8
"179","Mitchell Malloy",4,1
"180","Mike Raabe",4,0.643
"181","Bryan Sola",4,0.733
"182","Richard Kane Ferguson",4,0.625
"183","Kekai Kotaki",4,0.714
"184","Jana Schirmer",4,0.714
"185","Brandon Kitkouski",4,0.714
"186","D. Alexander Gregory",4,0.714
"187","Dominick Domingo",4,0.714
"188","Luca Zontini",4,0.714
"189","Daren Bader",4,0.75
"190","Bram Sels",4,0.75
"191","Lorenzo Mastroianni",4,0.75
"192","Florian de Gesincourt",4,0.571
"193","Jehan Choo",4,0.571
"194","Kimonas Theodossiou",4,0.571
"195","Ryan Yee",4,0.571
"196","Daniel Gelon",4,0.571
"197","Melissa A. Benson",3,0.778
"198","Mitsuaki Sagiri",3,0.75
"199","David Auden Nash",3,0.75
"200","David Rapoza",3,0.7
"201","Dermot Power",3,0.667
"202","Joe Slucher",3,0.714
"203","Sam Wood",3,0.714
"204","Anna Steinbauer",3,0.571
"205","Mark Romanoski",3,0.571
"206","Joseph Meehan",2,0.706
"207","Winona Nelson",2,0.769
