"","CardNames","DeckCount","WinrateAverage"
"1","Kroxa, Titan of Death's Hunger",1,100
"2","Grim Lavamancer",1,100
"3","Ice-Fang Coatl",1,100
"4","Memory Deluge",1,100
"5","Kor Firewalker",1,100
"6","Shatterstorm",2,87.5
"7","Blast Zone",2,87.5
"8","Gemstone Caverns",2,87.5
"9","Collector Ouphe",2,85.7
"10","Duergar Hedge-Mage",2,84.6
"11","Kaya, Orzhov Usurper",2,84.6
"12","Eladamri's Call",2,83.3
"13","Counterspell",2,83.3
"14","Obosh, the Preypiercer",3,82.4
"15","Khalni Garden",8,82.2
"16","Cling to Dust",2,81.8
"17","Kaya's Guile",2,81.8
"18","Fatal Push",4,80
"19","Gaddock Teeg",1,80
"20","Ancient Grudge",1,80
"21","Cavern of Souls",13,79.8
"22","Emrakul, the Promised End",9,79.5
"23","Kozilek, Butcher of Truth",4,79.4
"24","Tireless Tracker",2,78.9
"25","Blacksmith's Skill",2,78.6
"26","Aven Mindcensor",2,78.6
"27","Bojuka Bog",6,78.4
"28","Pact of Negation",5,77.8
"29","Shark Typhoon",2,77.8
"30","Experimental Frenzy",1,77.8
"31","Defense Grid",1,77.8
"32","Jegantha, the Wellspring",1,77.8
"33","Gaea's Blessing",1,77.8
"34","Pyroclasm",1,77.8
"35","Tamiyo's Safekeeping",1,77.8
"36","Meddling Mage",7,77.2
"37","Otawara, Soaring City",3,76.9
"38","Fulminator Mage",2,76.9
"39","Boseiju, Who Endures",29,76.4
"40","Alpine Moon",38,76.2
"41","Blossoming Calm",3,76.2
"42","Dismember",6,76
"43","Kolaghan's Command",24,75.9
"44","Flusterstorm",16,75.9
"45","Giant Killer",4,75.9
"46","Kaheera, the Orphanguard",5,75.8
"47","Ingot Chewer",5,75.7
"48","Terminate",20,75.5
"49","Prismari Command",7,75
"50","Spreading Seas",4,75
