"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",80,74.7
"2","Lurrus of the Dream-Den",68,72
"3","Relic of Progenitus",65,73.5
"4","Force of Vigor",56,72.7
"5","Sanctifier en-Vec",53,70.1
"6","Dress Down",49,73.2
"7","Pithing Needle",49,71
"8","Spell Pierce",46,73.5
"9","Mystical Dispute",45,72.9
"10","Alpine Moon",38,76.2
"11","Path to Exile",34,70.4
"12","Veil of Summer",34,71.2
"13","Endurance",33,74
"14","Nihil Spellbomb",29,73.8
"15","Boseiju, Who Endures",29,76.4
"16","Thoughtseize",27,73.3
"17","Blood Moon",25,72.3
"18","Kolaghan's Command",24,75.9
"19","Prismatic Ending",24,71.9
"20","Soul-Guide Lantern",23,70.5
"21","Yorion, Sky Nomad",22,72.3
"22","Force of Negation",21,71.1
"23","Terminate",20,75.5
"24","Wear // Tear",20,74.5
"25","Jace, the Mind Sculptor",19,73.6
"26","Leyline of Sanctity",19,71.3
"27","Tourach, Dread Cantor",16,74.4
"28","Fury",16,70.5
"29","Flusterstorm",16,75.9
"30","Emrakul, the Aeons Torn",16,67.6
"31","Foundation Breaker",16,73.9
"32","Pyrite Spellbomb",15,74.2
"33","Chalice of the Void",15,73.5
"34","Magus of the Moon",15,69.8
"35","Seal of Cleansing",15,69.1
"36","Torpor Orb",15,69.4
"37","Subtlety",14,73.5
"38","Cavern of Souls",13,79.8
"39","Aether Gust",13,72.7
"40","Burrenton Forge-Tender",12,71.9
"41","Rest in Peace",12,69.3
"42","Cathar Commando",10,72.2
"43","Void Mirror",9,68.3
"44","Emrakul, the Promised End",9,79.5
"45","Teferi, Time Raveler",8,66
"46","Ashiok, Dream Render",8,71.9
"47","Khalni Garden",8,82.2
"48","Meddling Mage",7,77.2
"49","Dovin's Veto",7,73.5
"50","Prismari Command",7,75
