"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Delver - Mono Red Prison - Elves,Artifacts   Blue - Slow   Depths - Lands - Bant Control,Izzet Delver - Artifacts   Blue - Elves - Mono Red Prison - Yorion   Zenith,Izzet Delver - Artifacts   Blue - Mono Red Prison - Elves - Yorion   Zenith,Izzet Delver - Artifacts   Blue - Mono Red Prison - Elves - Yorion   Zenith
"Tiers 1.5",Selesnya   Depths - Mardu Reanimator - Yorion   Zenith - Jeskai Control - Sneak  &  Show - Death  &  Taxes - Oops !  All   Spells - Riddlesmith  combo - Mono White Hammer - The   Epic   Storm,Mono Red Painter - Tin   Fins   - Yorion   Zenith - Izzet Counter Top - Sneak  &  Show - Death  &  Taxes - Jeskai Mentor - Jeskai Stoneblade - Elves - Izzet Delver - Dimir Death 's   Shadow - Riddlesmith  combo - Mono Red Prison,Sneak  &  Show - Death  &  Taxes - Lands - Selesnya   Depths - Mono Red Painter - Izzet Counter Top - Slow   Depths - Riddlesmith  combo - Jeskai Mentor - Oops !  All   Spells - Mardu Reanimator - Tin   Fins   - Dimir Death 's   Shadow,Lands - Slow   Depths - Sneak  &  Show - Death  &  Taxes - Mono Red Painter - Izzet Counter Top - Selesnya   Depths - Bant Control - Jeskai Mentor - Riddlesmith  combo - Tin   Fins   - Oops !  All   Spells - Mardu Reanimator,Lands - Slow   Depths - Sneak  &  Show - Death  &  Taxes - Mono Red Painter - Izzet Counter Top - Selesnya   Depths - Bant Control - Jeskai Mentor - Riddlesmith  combo - Tin   Fins   - Oops !  All   Spells - Mardu Reanimator
"Tiers 2",Izzet Counter Top - Jeskai Mentor - Artifacts   Blue - Dimir Death 's   Shadow - Mono Red Painter - Temur Delver - Lands - Tin   Fins   - Mono Green Post - Jeskai Delver - Madness - WUBR Reanimator - Jeskai Stoneblade - Gruul Painter,Oops !  All   Spells - Selesnya   Depths - Jeskai Delver - Esper Stoneblade - Mardu Reanimator - Mono White Hammer - Madness - Temur Delver,Bant Control - Jeskai Control - Mono White Hammer - Jeskai Stoneblade - The   Epic   Storm,Dimir Death 's   Shadow - Jeskai Stoneblade - Jeskai Control - Mono White Hammer - Jeskai Delver,Dimir Death 's   Shadow - Jeskai Stoneblade - Jeskai Control - Mono White Hammer - Jeskai Delver
"Tiers 2.5",Slow   Depths - Bant Control - Esper Stoneblade,Jeskai Control - Mono Green Post - Gruul Painter - The   Epic   Storm - WUBR Reanimator,Jeskai Delver - Temur Delver - Madness - Mono Green Post - Esper Stoneblade - Gruul Painter - WUBR Reanimator,Esper Stoneblade - The   Epic   Storm - Temur Delver - Madness - Mono Green Post - Gruul Painter - WUBR Reanimator,Esper Stoneblade - The   Epic   Storm - Temur Delver - Madness - Mono Green Post - Gruul Painter - WUBR Reanimator
