"","CardNames","DeckCount","Winrate95Min"
"1","Lavinia, Azorius Renegade",68,74.3
"2","March of Otherworldly Light",115,73.3
"3","Veil of Summer",155,73.3
"4","Engineered Explosives",395,73.1
"5","Leyline of the Void",66,73
"6","Sanctifier en-Vec",144,72.7
"7","Blood Moon",171,72.7
"8","Pithing Needle",227,72.7
"9","Alpine Moon",67,72.6
"10","Mystical Dispute",277,72.6
"11","Flusterstorm",265,72.5
"12","Brotherhood's End",154,72.4
"13","Boseiju, Who Endures",173,72.4
"14","Spell Pierce",160,72.2
"15","Force of Vigor",174,72.2
"16","Unlicensed Hearse",252,72.2
"17","Path to Exile",115,72.1
"18","Relic of Progenitus",117,72
"19","Drannith Magistrate",112,71.9
"20","Dress Down",191,71.9
"21","Endurance",166,71.8
"22","Blacksmith's Skill",78,71.6
"23","Aether Gust",34,71.5
"24","Orvar, the All-Form",101,71.5
"25","Necromentia",96,71.5
"26","Abrade",110,71.5
"27","Weather the Storm",25,71
"28","Hidetsugu Consumes All",92,71
"29","Magus of the Moon",96,71
"30","Surgical Extraction",42,70.9
"31","Fatal Push",74,70.9
"32","Nature's Claim",61,70.5
"33","Tourach, Dread Cantor",73,70.3
"34","Haywire Mite",72,70.3
"35","Wear // Tear",124,70.3
"36","Chalice of the Void",89,70.2
"37","Emrakul, the Aeons Torn",26,70.1
"38","Iona, Shield of Emeria",30,70.1
"39","Jegantha, the Wellspring",116,70.1
"40","Fury",137,70
"41","Thoughtseize",33,69.7
"42","Hallowed Moonlight",56,69.7
"43","Subtlety",113,69.7
"44","Prismatic Ending",81,69.6
"45","Manriki-Gusari",30,69.5
"46","Leyline of Sanctity",49,69.3
"47","Teferi, Time Raveler",68,69.2
"48","Collective Brutality",33,69
"49","Kaheera, the Orphanguard",43,68.8
"50","Mana Leak",34,68.7
