"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Creativity Combo - Rakdos Scam - Underworld Breach Combo - Footfalls,Dredge - Omnath Scapeshift - Rakdos Midrange - Temur Saga,Hammer Time - Creativity Combo - Izzet Murktide - Rakdos Scam - Footfalls,Hammer Time - Izzet Murktide - Creativity Combo - Rakdos Scam - Footfalls,Hammer Time - Izzet Murktide - Creativity Combo - Rakdos Scam - Footfalls
"Tiers 1.5",Amulet Titan - Yawgmoth - Burn - Blue Living End - Elementals - Green Tron - Domain Zoo,Azorius Control - Hammer Time - Creativity Combo - Omnath Control - Elementals - Merfolk - Gruul Midrange - Footfalls - Jund Saga - Grixis Shadow - Green Tron - Rakdos Scam - Izzet Murktide,Underworld Breach Combo - Elementals - Amulet Titan - Yawgmoth - Temur Saga - Green Tron - Domain Zoo - Blue Living End - Burn - Dredge - Jund Saga,Underworld Breach Combo - Amulet Titan - Elementals - Yawgmoth - Dredge - Temur Saga - Green Tron - Blue Living End - Burn - Domain Zoo - Omnath Scapeshift - Jund Saga,Underworld Breach Combo - Amulet Titan - Elementals - Yawgmoth - Dredge - Temur Saga - Green Tron - Blue Living End - Burn - Domain Zoo - Omnath Scapeshift - Jund Saga
"Tiers 2",Jund Saga - Jeskai Control - Jeskai Prowess - Temur Saga - Merfolk - Izzet Prowess - Omnath Control - Grixis Shadow - Gruul Midrange,Domain Zoo - Underworld Breach Combo - Yawgmoth - Amulet Titan - Mill - Thopter Urza - Blue Living End - Burn - Jeskai Aggro,Merfolk - Omnath Control - Omnath Scapeshift - Grixis Shadow - Rakdos Midrange - Gruul Midrange - Azorius Control - Jeskai Control - Izzet Prowess,Rakdos Midrange - Merfolk - Omnath Control - Azorius Control - Grixis Shadow - Gruul Midrange - Jeskai Control,Rakdos Midrange - Merfolk - Omnath Control - Azorius Control - Grixis Shadow - Gruul Midrange - Jeskai Control
"Tiers 2.5",Dredge - Jeskai Aggro - Azorius Control - Mill - Thopter Urza - Eldrazi Tron - Rakdos Midrange - Omnath Scapeshift,Izzet Prowess - Jeskai Control - Eldrazi Tron - Jeskai Prowess,Jeskai Aggro - Mill - Thopter Urza - Jeskai Prowess - Eldrazi Tron,Izzet Prowess - Mill - Thopter Urza - Jeskai Aggro - Jeskai Prowess - Eldrazi Tron,Izzet Prowess - Mill - Thopter Urza - Jeskai Aggro - Jeskai Prowess - Eldrazi Tron
