"","CardNames","DeckCount","WinrateAverage"
"1","Lightning Bolt",459,74.8
"2","Steam Vents",457,74.7
"3","Scalding Tarn",417,74.7
"4","Flooded Strand",352,75.1
"5","Ragavan, Nimble Pilferer",338,74.6
"6","Misty Rainforest",312,74.6
"7","Spell Pierce",304,75.7
"8","Otawara, Soaring City",294,74.5
"9","Mountain",272,75
"10","Island",272,75
"11","Expressive Iteration",269,74.3
"12","Unholy Heat",269,74.4
"13","Mishra's Bauble",265,74.3
"14","Urza's Saga",249,75.2
"15","Spirebluff Canal",245,74.2
"16","Forest",235,74.5
"17","Boseiju, Who Endures",230,75.4
"18","Wooded Foothills",228,74.9
"19","Arid Mesa",226,75
"20","Stomping Ground",220,75.8
"21","Hallowed Fountain",219,76
"22","Fiery Islet",219,74.6
"23","Bloodstained Mire",218,74.8
"24","Dragon's Rage Channeler",204,74.6
"25","Sacred Foundry",197,74.5
"26","Polluted Delta",194,74.9
"27","Springleaf Drum",187,75.4
"28","Blood Crypt",186,75.9
"29","Ledger Shredder",186,74.5
"30","Shadowspear",174,76.3
"31","Plains",171,75.7
"32","Consider",170,75
"33","Counterspell",165,74.5
"34","Fury",163,75.3
"35","Fable of the Mirror-Breaker",152,76
"36","Breeding Pool",152,74.8
"37","Windswept Heath",152,76.5
"38","Teferi, Time Raveler",152,74.9
"39","Wrenn and Six",142,76.2
"40","Swamp",141,74.9
"41","Marsh Flats",140,76.3
"42","Murktide Regent",139,74.7
"43","Leyline Binding",128,75.2
"44","Esper Sentinel",123,76.5
"45","Stoneforge Mystic",122,76.2
"46","Kaldra Compleat",119,76.4
"47","Inkmoth Nexus",117,76.4
"48","Thoughtseize",116,75.5
"49","Sigarda's Aid",114,76.8
"50","Colossus Hammer",114,76.8
