"","Artist","NoCopies","Winrate"
"1","Rob Alexander",5358,0.75
"2","Christopher Rush",2282,0.748
"3","Anastasia Ovchinnikova",1875,0.743
"4","Mark Poole",1389,0.747
"5","Simon Dominic",1369,0.746
"6","Vance Kovacs",1334,0.756
"7","Chippy",1278,0.743
"8","Philip Straub",1151,0.747
"9","Eric Deschamps",1099,0.748
"10","Titus Lunter",1050,0.751
"11","Kari Christensen",990,0.741
"12","Adam Paquette",978,0.74
"13","Shelly Wan",804,0.745
"14","Izzy",794,0.75
"15","Raoul Vitale",791,0.745
"16","Ron Spears",785,0.751
"17","Martina Fackova",782,0.746
"18","Mila Pesic",762,0.747
"19","Chase Stone",739,0.755
"20","Jason Chan",691,0.761
"21","Aleksi Briclot",686,0.753
"22","Alayna Danner",675,0.75
"23","Ryan Pancoast",648,0.742
"24","Chris Ostrowski",643,0.751
"25","Zezhou Chen",643,0.751
"26","Ekaterina Burmak",617,0.748
"27","John Avon",605,0.74
"28","Mike Bierek",598,0.755
"29","Raymond Swanland",577,0.743
"30","Dmitry Burmak",569,0.753
"31","Howard Lyon",566,0.762
"32","Cyril Van Der Haegen",552,0.749
"33","Tom Wänerstrand",538,0.752
"34","Erica Yang",520,0.748
"35","Cristi Balanescu",518,0.753
"36","Joseph Meehan",516,0.757
"37","Jesper Myrfors",513,0.757
"38","Chris Rallis",503,0.746
"39","Greg Staples",501,0.743
"40","Randy Vargas",497,0.751
"41","Michael C. Hayes",486,0.753
"42","Vincent Proce",472,0.759
"43","Anthony S. Waters",451,0.759
"44","John Stanko",441,0.747
"45","Iain McCaig",439,0.744
"46","Lucas Graciano",431,0.746
"47","Lake Hurwitz",427,0.759
"48","David Martin",425,0.757
"49","Dave Kendall",420,0.736
"50","Steven Belledin",408,0.746
"51","Jung Park",403,0.756
"52","Douglas Shuler",398,0.749
"53","Pete Venters",398,0.748
"54","Amy Weber",395,0.768
"55","Kieran Yanner",393,0.757
"56","Yeong-Hao Han",386,0.751
"57","Lie Setiawan",379,0.745
"58","Nicholas Gregory",375,0.741
"59","Anson Maddocks",367,0.741
"60","Seb McKinnon",365,0.763
"61","Paul Scott Canavan",362,0.747
"62","Cynthia Sheppard",359,0.743
"63","Cliff Childs",350,0.739
"64","Franz Vohwinkel",344,0.745
"65","Mark Zug",342,0.742
"66","Jason A. Engle",336,0.766
"67","Chris Rahn",326,0.74
"68","Jonas De Ro",319,0.75
"69","Alexander Forssberg",310,0.768
"70","Deruchenko Alexander",304,0.766
"71","Jason Rainville",301,0.751
"72","Richard Whitters",300,0.745
"73","Warren Mahy",292,0.737
"74","DiTerlizzi",290,0.753
"75","Sidharth Chaturvedi",290,0.75
"76","Andrew Mar",289,0.768
"77","Dan Frazier",284,0.749
"78","Steve Argyle",267,0.705
"79","Nils Hamm",265,0.767
"80","Svetlin Velinov",256,0.743
"81","Daarken",256,0.74
