"","CardNames","DeckCount","WinrateAverage"
"1","Force of Negation",144,68.2
"2","Surgical Extraction",141,67.1
"3","Pyroblast",130,66.9
"4","Hydroblast",109,67.5
"5","Meltdown",89,67.1
"6","Leyline of the Void",72,67.2
"7","Counterbalance",69,68.8
"8","Containment Priest",68,65.5
"9","Faerie Macabre",66,67.2
"10","Red Elemental Blast",64,65.6
"11","Grafdigger's Cage",47,64.8
"12","Plague Engineer",45,67.5
"13","Loran of the Third Path",42,65.2
"14","Walking Ballista",42,68.7
"15","Carpet of Flowers",41,64.2
"16","Swords to Plowshares",41,68
"17","Flusterstorm",41,65.4
"18","Unchained Berserker",40,67.7
"19","Abrade",34,67.1
"20","Empty-Shrine Kannushi",34,67.9
"21","Fury",32,69
"22","Chalice of the Void",32,65.7
"23","Pithing Needle",31,68.4
"24","Blue Elemental Blast",31,64
"25","True-Name Nemesis",31,69.6
"26","Thoughtseize",28,67.4
"27","Serenity",27,67
"28","Unlicensed Hearse",26,65.4
"29","Archon of Absolution",26,65
"30","Snuff Out",26,67.6
"31","Prismatic Ending",25,67.5
"32","Magus of the Moon",22,67.1
"33","Aven Mindcensor",21,67.2
"34","Brazen Borrower",20,70.8
"35","Soul-Guide Lantern",19,66.7
"36","Endurance",19,65.1
"37","Force of Vigor",19,68.7
"38","Empty the Warrens",18,64.5
"39","Dismember",18,67.8
"40","Brotherhood's End",17,64.3
"41","Mindbreak Trap",17,66.1
"42","Price of Progress",17,70.3
"43","Haywire Mite",17,72.7
"44","Null Rod",16,64
"45","Show and Tell",16,71.6
"46","Dauthi Voidwalker",16,63.5
"47","Gemstone Caverns",16,67.9
"48","Fatal Push",15,69.8
"49","Tourach, Dread Cantor",15,67.4
"50","Wear // Tear",15,71.9
