"","CardNames","DeckCount","WinrateAverage"
"1","Flame Slash",1,100
"2","Portable Hole",1,88.9
"3","Twinshot Sniper",1,88.9
"4","Back to Basics",2,81.8
"5","Energy Flux",2,80
"6","Karn, the Great Creator",2,80
"7","Massacre",1,77.8
"8","Cast Down",5,77.3
"9","Grist, the Hunger Tide",2,76.5
"10","Kappa Cannoneer",9,75.4
"11","Steely Resolve",4,75
"12","Kozilek's Return",2,75
"13","Nemesis Trap",2,75
"14","Sarevok's Tome",2,75
"15","Aether Spellbomb",2,75
"16","Feed the Swarm",2,75
"17","Teferi, Time Raveler",2,75
"18","Rending Volley",2,75
"19","Stony Silence",2,75
"20","Underground Sea",2,75
"21","Sevinne's Reclamation",1,75
"22","Vault of Whispers",1,75
"23","Golgari Charm",1,75
"24","Run Afoul",1,75
"25","Cavern of Souls",1,75
"26","Phyrexian Fleshgorger",1,75
"27","Searing Wind",1,75
"28","Through the Breach",1,75
"29","Vexing Shusher",1,75
"30","Firemind's Foresight",1,75
"31","Arcane Artisan",1,75
"32","Sphere of Resistance",1,75
"33","Wasteland",1,75
"34","Thrun, Breaker of Silence",1,75
"35","Dread of Night",1,75
"36","Engineered Plague",1,75
"37","Humility",1,75
"38","The Mightstone and Weakstone",1,75
"39","Ossification",1,75
"40","Ichormoon Gauntlet",1,75
"41","Mirran Safehouse",1,75
"42","Helm of Obedience",8,74
"43","Crash",5,73.9
"44","Shriekmaw",3,73.9
"45","Liquimetal Coating",3,73.7
"46","March of Otherworldly Light",3,73.7
"47","Ethersworn Canonist",14,73.3
"48","Coffin Purge",4,73.3
"49","Not of This World",2,73.3
"50","Silence",8,73.2
