"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1320,0.678
"2","Christopher Rush",1229,0.674
"3","Terese Nielsen",975,0.664
"4","Mark Tedin",750,0.66
"5","Kaja Foglio",599,0.675
"6","April Lee",592,0.671
"7","John Stanko",569,0.661
"8","Anastasia Ovchinnikova",545,0.66
"9","Nils Hamm",514,0.675
"10","Donato Giancola",503,0.667
"11","Jeff A. Menges",499,0.662
"12","Jesper Myrfors",486,0.655
"13","Una Fricker",465,0.674
"14","Matthew D. Wilson",452,0.683
"15","Colin MacNeil",452,0.666
"16","Kev Walker",446,0.667
"17","Brian Snõddy",440,0.675
"18","Shelly Wan",405,0.666
"19","Ryan Pancoast",401,0.681
"20","Matt Stewart",365,0.673
"21","Lucas Graciano",349,0.686
"22","Philip Straub",348,0.671
"23","Steven Belledin",344,0.663
"24","Cliff Childs",340,0.678
"25","Martina Fackova",320,0.686
"26","Paul Scott Canavan",307,0.673
"27","Chippy",297,0.684
"28","Adam Rex",289,0.674
"29","Joseph Weston",272,0.675
"30","Eric Deschamps",263,0.681
"31","Aleksi Briclot",261,0.676
"32","rk post",258,0.672
"33","Titus Lunter",250,0.685
"34","Evan Shipard",245,0.672
"35","Nicholas Gregory",245,0.675
"36","Marta Nael",243,0.664
"37","Mike Ploog",240,0.683
"38","Mark Zug",238,0.65
"39","Anson Maddocks",223,0.668
"40","Ron Spears",213,0.67
"41","Mark Poole",196,0.664
"42","Sandra Everingham",194,0.681
"43","Randy Vargas",189,0.673
"44","Volkan Baǵa",189,0.673
"45","Daniel Ljunggren",189,0.663
"46","Igor Kieryluk",182,0.653
"47","Pete Venters",179,0.696
"48","Dan Frazier",169,0.689
"49","Izzy",165,0.701
"50","Vincent Proce",163,0.647
"51","Richard Thomas",153,0.653
"52","Julian Kok Joon Wen",150,0.671
"53","Robert Bliss",149,0.688
"54","Scott M. Fischer",144,0.673
"55","Douglas Shuler",141,0.654
"56","Rebecca Guay",137,0.649
"57","David Palumbo",133,0.669
"58","Nicola Leonard",130,0.67
"59","John Zeleznik",126,0.681
"60","John Avon",119,0.721
"61","Greg Hildebrandt",119,0.668
"62","Martina Pilcerova",112,0.679
"63","Vance Kovacs",102,0.677
"64","Margaret Organ-Kean",102,0.682
"65","Sidharth Chaturvedi",102,0.657
"66","Raoul Vitale",97,0.678
"67","Jana Schirmer & Johannes Voss",96,0.654
"68","Joseph Meehan",95,0.647
"69","Svetlin Velinov",94,0.632
"70","Dave DeVries",93,0.639
"71","Howard Lyon",89,0.683
"72","Franz Vohwinkel",89,0.67
"73","Jeff Laubenstein",89,0.675
"74","Gabor Szikszai",88,0.673
"75","Jason Chan",88,0.648
"76","Carl Critchlow",86,0.676
"77","Mike Bierek",81,0.669
"78","Mike Dringenberg",80,0.711
"79","Andrew Mar",80,0.664
"80","Jesper Ejsing",80,0.665
"81","Dany Orizio",76,0.628
"82","Filip Burburan",76,0.618
"83","Zack Stella",75,0.676
"84","Iain McCaig",74,0.619
"85","Tim Hildebrandt",73,0.682
"86","Erica Yang",73,0.655
"87","Chris Rallis",72,0.658
"88","Marcela Medeiros",72,0.661
"89","Chris Rahn",71,0.656
"90","Val Mayerik",67,0.677
"91","Andreas Zafiratos",66,0.634
"92","David Rapoza",66,0.639
"93","Lucas Staniec",65,0.648
"94","James Paick",64,0.627
"95","Dmitry Burmak",63,0.655
"96","Greg Simanson",62,0.714
"97","Sam Burley",60,0.679
"98","Anthony S. Waters",59,0.669
"99","Greg Staples",57,0.664
"100","Kari Christensen",52,0.665
"101","Livia Prima",51,0.702
"102","Daarken",51,0.674
"103","Lawrence Snelly",50,0.708
"104","Christopher Moeller",50,0.665
"105","Randy Gallegos",49,0.686
"106","Min Yum",49,0.704
"107","Jonas De Ro",48,0.672
"108","Yeong-Hao Han",46,0.686
"109","Scott Murphy",44,0.66
"110","Adam Paquette",44,0.602
"111","Tom Wänerstrand",44,0.68
"112","D. Alexander Gregory",42,0.655
"113","Ron Spencer",40,0.649
"114","Bastien L. Deharme",40,0.677
"115","Lake Hurwitz",40,0.614
"116","Jerry Tiritilli",39,0.623
"117","Jehan Choo",38,0.682
"118","Yongjae Choi",37,0.667
"119","Amy Weber",37,0.667
"120","Chris Ostrowski",33,0.674
"121","Tomasz Jedruszek",32,0.643
"122","Matt Cavotta",32,0.613
"123","Andrew Goldhawk",31,0.683
"124","Jason Rainville",31,0.661
"125","Wayne Reynolds",28,0.705
"126","Cyril Van Der Haegen",27,0.714
"127","Alayna Danner",27,0.664
"128","Victor Adame Minguez",27,0.641
"129","Mark Brill",27,0.638
"130","Stephan Martiniere",26,0.739
"131","Eric Fortune",26,0.635
"132","Jim Nelson",25,0.698
"133","Drew Tucker",24,0.694
"134","Pat Morrissey",24,0.615
"135","Tia Masic",24,0.675
"136","Richard Kane Ferguson",24,0.706
"137","Wisnu Tan",23,0.754
"138","Nicholas Elias",23,0.674
"139","Johannes Voss",23,0.636
"140","Susan Van Camp",22,0.615
"141","DiTerlizzi",21,0.703
"142","Lie Setiawan",21,0.607
"143","Steve Prescott",21,0.692
"144","Adrian Smith",20,0.706
"145","Seb McKinnon",20,0.667
"146","Thomas M. Baxa",20,0.658
"147","Shishizaru",20,0.658
"148","Yigit Koroglu",20,0.649
"149","Marcela Bolívar",19,0.633
"150","Lorenzo Mastroianni",18,0.673
"151","Magali Villeneuve",17,0.588
"152","Jeremy Jarvis",16,0.667
"153","Larry MacDougall",16,0.658
"154","Alex Konstad",16,0.633
"155","Jaime Jones",16,0.615
"156","Melissa A. Benson",16,0.567
"157","Cristi Balanescu",15,0.689
"158","Ryan Yee",15,0.642
"159","Sarah Finnigan",14,0.707
"160","Tom Kyffin",14,0.658
"161","Tomas Giorello",14,0.636
"162","Gary Ruddell",13,0.657
"163","Jeff Miracola",13,0.565
