"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",191,66.8
"2","Brainstorm",182,67
"3","Ponder",169,66.9
"4","Misty Rainforest",161,66.6
"5","Lotus Petal",155,67.2
"6","Polluted Delta",154,67.8
"7","Scalding Tarn",149,67.1
"8","Flooded Strand",148,67.3
"9","Wasteland",137,67.3
"10","Volcanic Island",131,66.6
"11","Island",128,66.6
"12","Daze",127,68.3
"13","Ancient Tomb",114,66.7
"14","Mishra's Bauble",107,68.6
"15","Expressive Iteration",105,67.2
"16","Mystic Sanctuary",104,67.3
"17","Underground Sea",99,68.7
"18","Lightning Bolt",96,68.7
"19","Murktide Regent",95,68.4
"20","City of Traitors",95,66.4
"21","Chrome Mox",94,66.8
"22","Karakas",93,67
"23","Swords to Plowshares",89,65.2
"24","Cavern of Souls",85,67.2
"25","Delver of Secrets",82,68.2
"26","Dragon's Rage Channeler",79,68.6
"27","Eiganjo, Seat of the Empire",76,67.2
"28","Brazen Borrower",75,68.1
"29","Plains",72,66.8
"30","Seasoned Dungeoneer",69,67.4
"31","Touch the Spirit Realm",68,66.7
"32","White Plume Adventurer",68,67.5
"33","Urza's Saga",65,68.7
"34","Snow-Covered Island",65,66.6
"35","Solitude",62,67.2
"36","Palace Jailer",62,67.2
"37","Pyroblast",60,68.4
"38","Thoughtseize",58,68.5
"39","Steam Vents",55,68.5
"40","Snuff Out",54,68.7
"41","Tundra",53,65
"42","Emeria's Call",51,67.6
"43","Mox Opal",49,67.7
"44","Elite Spellbinder",49,68.6
"45","Marsh Flats",46,67.6
"46","Dark Ritual",45,68.5
"47","Swamp",44,68.2
"48","Tropical Island",42,63.3
"49","Unholy Heat",41,66.4
"50","Archon of Emeria",41,68.5
