"","CardNames","DeckCount","WinrateAverage"
"1","Grindstone",1,88.9
"2","Karn, the Great Creator",1,88.9
"3","Portable Hole",1,88.9
"4","Twinshot Sniper",1,88.9
"5","Kappa Cannoneer",2,82.4
"6","Tormod's Crypt",3,80
"7","Silence",3,78.3
"8","Cunning Sparkmage",1,77.8
"9","Crash",1,77.8
"10","Pulverize",1,77.8
"11","Massacre",1,77.8
"12","Chrome Mox",1,77.8
"13","Tendrils of Agony",3,76
"14","Peer into the Abyss",3,76
"15","Trinisphere",5,75.6
"16","Blessed Alliance",4,75
"17","Gingerbrute",2,75
"18","Echo of Eons",2,75
"19","Firestorm",1,75
"20","Ancient Grudge",1,75
"21","Shriekmaw",1,75
"22","Ledger Shredder",1,75
"23","Kozilek's Return",1,75
"24","Sevinne's Reclamation",1,75
"25","Sarevok's Tome",1,75
"26","Ethersworn Canonist",7,73.6
"27","Ensnaring Bridge",5,72.2
"28","Haywire Mite",7,72
"29","Chain of Vapor",4,71.4
"30","Skysovereign, Consul Flagship",2,71.4
"31","Nemesis Trap",2,71.4
"32","Vault of Whispers",2,71.4
"33","Fracture",2,71.4
"34","Supreme Verdict",2,71.4
"35","Coffin Purge",2,71.4
"36","Orim's Chant",2,71.4
"37","Oblivion Ring",1,71.4
"38","Boseiju, Who Endures",1,71.4
"39","Fateful Absence",1,71.4
"40","Ashiok, Dream Render",1,71.4
"41","Monastery Mentor",1,71.4
"42","Vampires' Vengeance",1,71.4
"43","Phantasmal Image",1,71.4
"44","Meekstone",1,71.4
"45","Masked Vandal",1,71.4
"46","Keen-Eared Sentry",1,71.4
"47","Rise // Fall",1,71.4
"48","Pernicious Deed",1,71.4
"49","Lingering Souls",1,71.4
"50","Portal to Phyrexia",1,71.4
