"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Delver - Elves - Mono Red Prison - Selesnya   Depths,Mono Red Painter - Lands - Izzet Counter Top - Sneak  &  Show,Mono Red Painter - Izzet Delver - Izzet Counter Top - Lands,Izzet Delver - Mono Red Painter - Elves,Izzet Delver - Mono Red Painter - Elves
"Tiers 1.5",Yorion   Zenith - Mardu Reanimator - Izzet Counter Top - Lands - 8-cast - Jeskai Mentor - Death  &  Taxes - Dimir Death 's   Shadow - Mono Red Painter,Karn   Post - Izzet Delver - Esper Stoneblade - The   Epic   Storm - 8-cast - Jeskai Mentor - Jeskai Stoneblade - Jeskai Control,Elves - Selesnya   Depths - Mono Red Prison - Yorion   Zenith - Sneak  &  Show - 8-cast - Jeskai Mentor - Esper Stoneblade - Mardu Reanimator - Jeskai Control - Death  &  Taxes - Dimir Death 's   Shadow,Izzet Counter Top - Lands - Selesnya   Depths - Mono Red Prison - Yorion   Zenith - Sneak  &  Show - Mardu Reanimator - 8-cast - Jeskai Mentor - Esper Stoneblade - Death  &  Taxes - Dimir Death 's   Shadow,Izzet Counter Top - Lands - Selesnya   Depths - Mono Red Prison - Yorion   Zenith - Sneak  &  Show - Mardu Reanimator - 8-cast - Jeskai Mentor - Esper Stoneblade - Death  &  Taxes - Dimir Death 's   Shadow
"Tiers 2",Jeskai Control - Esper Stoneblade - Jeskai Delver - Riddlesmith  combo - Sneak  &  Show - Bant Control - The   Epic   Storm - WUBR Reanimator - Oops !  All   Spells,Bant Control - Elves - Death  &  Taxes - Dimir Death 's   Shadow - Yorion   Zenith - Selesnya   Depths - Riddlesmith  combo - Mono Red Prison - Mardu Reanimator - WUBR Reanimator - Mono Green Post,Riddlesmith  combo - Bant Control - The   Epic   Storm - Jeskai Delver - WUBR Reanimator - Karn   Post,Jeskai Control - Riddlesmith  combo - Bant Control - The   Epic   Storm - Jeskai Delver - Karn   Post - WUBR Reanimator,Jeskai Control - Riddlesmith  combo - Bant Control - The   Epic   Storm - Jeskai Delver - Karn   Post - WUBR Reanimator
"Tiers 2.5",Mono White Hammer - Mono Green Post - Karn   Post - Jeskai Stoneblade,Jeskai Delver - Mono White Hammer - Oops !  All   Spells,Jeskai Stoneblade - Mono Green Post - Oops !  All   Spells - Mono White Hammer,Jeskai Stoneblade - Mono Green Post - Mono White Hammer - Oops !  All   Spells,Jeskai Stoneblade - Mono Green Post - Mono White Hammer - Oops !  All   Spells
