"","CardNames","DeckCount","WinrateAverage"
"1","Mikokoro, Center of the Sea",1,100
"2","Mangara of Corondor",1,90
"3","Price of Progress",1,85.7
"4","Opposition Agent",3,85
"5","Fourth Bridge Prowler",2,84.2
"6","Crop Rotation",4,83.3
"7","Bojuka Bog",2,83.3
"8","Swamp",3,82.6
"9","Helm of Obedience",2,81.8
"10","Relic of Progenitus",2,81.2
"11","Thalia, Guardian of Thraben",6,80.6
"12","Ancient Grudge",6,80.6
"13","Firestorm",6,80.6
"14","The Tabernacle at Pendrell Vale",8,80.5
"15","Darkblast",1,80
"16","Urza's Saga",1,80
"17","Collective Brutality",8,79.1
"18","Grief",3,78.6
"19","Pernicious Deed",1,77.8
"20","Leovold, Emissary of Trest",1,77.8
"21","Whipflare",1,77.8
"22","Sorcerous Spyglass",1,77.8
"23","Trinisphere",1,77.8
"24","Peacekeeper",12,77.2
"25","Necroplasm",3,76.9
"26","Wall of Stolen Identity",3,76.9
"27","War Priest of Thune",3,76.9
"28","Dispatch",2,76.9
"29","Mindbreak Trap",21,76.5
"30","Ashen Rider",2,76.5
"31","Plague Engineer",16,76.1
"32","Court of Cunning",16,76.1
"33","Council's Judgment",14,76.1
"34","Sylvan Library",4,76
"35","Sphere of Resistance",13,75.9
"36","Outland Liberator",5,75.9
"37","Field of the Dead",4,75.9
"38","Submerge",47,75.7
"39","Mystical Dispute",13,75.7
"40","Yorion, Sky Nomad",23,75.5
"41","Rest in Peace",12,75.5
"42","Seeds of Innocence",9,75.5
"43","Path to Exile",11,75.4
"44","Pact of Negation",8,75
"45","Retrofitter Foundry",7,75
"46","Knight of Autumn",2,75
"47","Cathar Commando",1,75
"48","Sanctum Prelate",1,75
"49","Lightning Bolt",1,75
"50","Scavenging Ooze",1,75
