"","CardNames","DeckCount","WinrateAverage"
"1","Surgical Extraction",163,72.2
"2","Pyroblast",124,72.4
"3","Force of Negation",120,72.8
"4","Grafdigger's Cage",98,74
"5","Meltdown",89,72.5
"6","Flusterstorm",84,71.6
"7","Endurance",73,72.8
"8","Red Elemental Blast",71,71.3
"9","Leyline of the Void",63,73.8
"10","Torpor Orb",51,70.5
"11","Hydroblast",51,72.4
"12","Force of Vigor",49,73.4
"13","End the Festivities",49,74.1
"14","Submerge",47,75.7
"15","Prismatic Ending",46,71.6
"16","Pithing Needle",43,73.3
"17","Carpet of Flowers",43,71.9
"18","Izzet Staticaster",34,73.3
"19","Karakas",33,73.2
"20","Containment Priest",27,72.3
"21","Faerie Macabre",26,71.1
"22","Collector Ouphe",25,70.6
"23","Narset, Parter of Veils",25,71.3
"24","Blood Moon",24,72.2
"25","Yorion, Sky Nomad",23,75.5
"26","Thoughtseize",22,72
"27","Null Rod",21,71.1
"28","Mindbreak Trap",21,76.5
"29","Pyroclasm",20,68.5
"30","Assassin's Trophy",20,69.6
"31","Massacre",19,71
"32","Choke",19,70.5
"33","Engineered Explosives",19,72.3
"34","Hullbreacher",18,73.1
"35","Wear // Tear",17,69.2
"36","Ethersworn Canonist",17,73
"37","Progenitus",17,71
"38","Soul-Guide Lantern",17,74.1
"39","Chain of Vapor",16,74.2
"40","Serenity",16,69.4
"41","Deafening Silence",16,73
"42","Ensnaring Bridge",16,74
"43","Plague Engineer",16,76.1
"44","Court of Cunning",16,76.1
"45","Council's Judgment",14,76.1
"46","Iona, Shield of Emeria",14,68
"47","Mystical Dispute",13,75.7
"48","Tormod's Crypt",13,72.8
"49","Sphere of Resistance",13,75.9
"50","Coffin Purge",12,71.3
