"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",WURG Control - Shadow Prowess - Amulet Titan - Heliod Combo - Reclaimer Titan - Humans,Niv To Light - Devoted - Azorius Taxes - Belcher - Oops All Spells - Amulet Titan,Amulet Titan - Shadow Prowess - WURG Control - Oops All Spells - Niv To Light - Devoted - Heliod Combo,WURG Control - Shadow Prowess - Amulet Titan - Heliod Combo,WURG Control - Shadow Prowess - Amulet Titan - Heliod Combo
"Tiers 1.5",Oops All Spells - Gruul Midrange - Jund Midrange - Omnath Saheeli - Mono White Taxes - Ad Nauseam - Izzet Prowess - Obosh Aggro,Izzet Prowess - Shadow Prowess - UBRG Control - Izzet Control - Burn - WURG Control - Ad Nauseam - Green Tron - Heliod Combo - Mono White Taxes - Obosh Aggro - Electro Balance,Izzet Prowess - Reclaimer Titan - Ad Nauseam - Mono White Taxes - Jund Midrange - Obosh Aggro - Izzet Control - Azorius Taxes - Humans - Burn - Omnath Saheeli - UBRG Control,Oops All Spells - Reclaimer Titan - Niv To Light - Devoted - Humans - Izzet Prowess - Ad Nauseam - Mono White Taxes - Jund Midrange - Obosh Aggro - Omnath Saheeli,Oops All Spells - Reclaimer Titan - Niv To Light - Devoted - Humans - Izzet Prowess - Ad Nauseam - Mono White Taxes - Jund Midrange - Obosh Aggro - Omnath Saheeli
"Tiers 2",Devoted - Mill - Niv To Light - Izzet Control - Sultai Control - Eldrazi Tron - Burn - Green Tron - Azorius Control - UBRG Control - Jeskai Control - Spirits - Dredge - Electro Balance - Jund Shadow,Mono Red Prowess - Jund Midrange - Reclaimer Titan - Scapeshift - Omnath Saheeli - Eldrazi Tron - Sultai Control - Jeskai Control - Humans - Gruul Midrange,Green Tron - Belcher - Gruul Midrange - Sultai Control - Eldrazi Tron - Electro Balance - Mono Red Prowess - Jeskai Control,Izzet Control - Gruul Midrange - Burn - Green Tron - Azorius Taxes - UBRG Control - Sultai Control - Eldrazi Tron - Belcher - Electro Balance - Mill - Jeskai Control - Mono Red Prowess,Izzet Control - Gruul Midrange - Burn - Green Tron - Azorius Taxes - UBRG Control - Sultai Control - Eldrazi Tron - Belcher - Electro Balance - Mill - Jeskai Control - Mono Red Prowess
"Tiers 2.5",Azorius Taxes - Mono Red Prowess - Scapeshift - Belcher,Mill - Jund Shadow - Azorius Control - Spirits - Dredge,Mill - Scapeshift - Azorius Control - Jund Shadow - Spirits - Dredge,Scapeshift - Azorius Control - Jund Shadow - Spirits - Dredge,Scapeshift - Azorius Control - Jund Shadow - Spirits - Dredge
