"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",151,71.6
"2","Mystical Dispute",133,73.2
"3","Lurrus of the Dream-Den",123,72.8
"4","Chalice of the Void",116,73.3
"5","Force of Vigor",96,73.3
"6","Sanctifier en-Vec",90,72.8
"7","Alpine Moon",83,72.7
"8","Prismatic Ending",82,73.3
"9","Aether Gust",80,72
"10","Endurance",75,73.7
"11","Blood Moon",72,72.7
"12","Path to Exile",70,73.3
"13","Pithing Needle",69,74.7
"14","Force of Negation",60,70.8
"15","Flusterstorm",57,74.4
"16","Abrade",56,71.2
"17","Soul-Guide Lantern",55,71.9
"18","Seal of Cleansing",54,74.9
"19","Nihil Spellbomb",53,72.1
"20","Foundation Breaker",51,72.8
"21","Tormod's Crypt",50,73.4
"22","Veil of Summer",46,71.1
"23","Subtlety",45,71.3
"24","Void Mirror",45,72
"25","Kozilek's Return",43,72.1
"26","Drannith Magistrate",42,71.9
"27","Shattering Spree",36,71.3
"28","Manriki-Gusari",35,71
"29","Spell Pierce",34,70.6
"30","Wear // Tear",33,73.5
"31","Relic of Progenitus",33,73.7
"32","Anger of the Gods",32,74.6
"33","Brazen Borrower",27,70.1
"34","Emrakul, the Aeons Torn",26,70.4
"35","Thoughtseize",24,69.4
"36","Fragmentize",23,74.6
"37","Fury",20,75.9
"38","Kaheera, the Orphanguard",20,75.5
"39","Rest in Peace",19,72
"40","Pyrite Spellbomb",18,70
"41","Terminate",18,71.4
"42","Kozilek, Butcher of Truth",17,73.8
"43","Dismember",17,71.5
"44","Ensnaring Bridge",16,73.5
"45","Teferi, Time Raveler",16,75.4
"46","Fatal Push",15,71.7
"47","Gaea's Blessing",15,68.6
"48","Leyline of the Void",14,69.4
"49","Kataki, War's Wage",14,66
"50","Ancient Grudge",14,70.3
