"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2077,0.723
"2","Christopher Rush",1090,0.727
"3","Anastasia Ovchinnikova",766,0.727
"4","Mark Poole",659,0.721
"5","Chippy",563,0.719
"6","John Stanko",559,0.729
"7","Philip Straub",544,0.721
"8","Eric Deschamps",539,0.722
"9","Martina Fackova",428,0.717
"10","Ron Spears",420,0.724
"11","Jesper Myrfors",415,0.733
"12","Simon Dominic",413,0.715
"13","Adam Paquette",402,0.719
"14","Mark Zug",402,0.719
"15","Shelly Wan",373,0.721
"16","Svetlin Velinov",369,0.727
"17","Tomasz Jedruszek",369,0.717
"18","Jason Chan",355,0.734
"19","Titus Lunter",350,0.735
"20","Cyril Van Der Haegen",350,0.719
"21","Kari Christensen",339,0.713
"22","Yeong-Hao Han",330,0.736
"23","Howard Lyon",313,0.733
"24","Aleksi Briclot",309,0.714
"25","Mike Bierek",308,0.735
"26","Seb McKinnon",302,0.729
"27","Paul Scott Canavan",295,0.719
"28","Izzy",280,0.723
"29","Jonas De Ro",279,0.721
"30","Michael C. Hayes",277,0.726
"31","Jung Park",276,0.742
"32","Ekaterina Burmak",272,0.731
"33","Randy Vargas",259,0.732
"34","Alayna Danner",253,0.721
"35","Dmitry Burmak",248,0.74
"36","Chris Rallis",248,0.74
"37","Chase Stone",243,0.723
"38","Franz Vohwinkel",239,0.721
"39","Anthony S. Waters",235,0.727
"40","Amy Weber",234,0.742
"41","Lucas Graciano",232,0.712
"42","Cliff Childs",226,0.729
"43","Raymond Swanland",215,0.728
"44","Pete Venters",214,0.724
"45","Greg Hildebrandt",212,0.722
"46","David Rapoza",209,0.709
"47","Tom Wänerstrand",207,0.718
"48","Douglas Shuler",202,0.726
"49","Dave Kendall",201,0.718
"50","Ryan Pancoast",200,0.737
"51","Vance Kovacs",198,0.712
"52","Todd Lockwood",195,0.738
"53","Richard Whitters",187,0.733
"54","Christopher Moeller",185,0.736
"55","Daarken",183,0.723
"56","John Avon",182,0.734
"57","Raoul Vitale",179,0.761
"58","Christine Choi",173,0.698
"59","Chris Rahn",169,0.745
"60","Ben Thompson",162,0.712
"61","Volkan Baǵa",157,0.729
"62","Vincent Proce",142,0.718
"63","Kieran Yanner",142,0.721
"64","Mark Tedin",142,0.724
