"","CardNames","DeckCount","Winrate95Min"
"1","Faithless Looting",52,62.2
"2","Mutagenic Growth",17,61.5
"3","Preordain",71,61.2
"4","Manamorphose",7,61.1
"5","Counterspell",45,60.9
"6","Crash Through",5,60.7
"7","Faerie Seer",31,60.7
"8","Ninja of the Deep Hours",31,60.7
"9","Spellstutter Sprite",31,60.7
"10","Deadly Dispute",75,60.6
"11","Drossforge Bridge",75,60.6
"12","Vault of Whispers",75,60.6
"13","Swamp",69,60.5
"14","Galvanic Blast",67,60.4
"15","Mountain",83,60.4
"16","Snow-Covered Mountain",22,60.3
"17","Plains",60,60.3
"18","Great Furnace",92,60.3
"19","Dispel",35,60.2
"20","Ichor Wellspring",77,60.2
"21","Lightning Bolt",76,60.2
"22","Ash Barrens",88,60.2
"23","Snap",33,60
"24","Island",64,60
"25","Chromatic Star",70,60
"26","Makeshift Munitions",77,60
"27","Snow-Covered Island",24,59.8
"28","Burning Prophet",3,59.7
"29","Ancestral Anger",6,59.7
"30","Moon-Circuit Hacker",16,59.3
"31","Thoughtcast",51,59.3
"32","Mistvault Bridge",51,59.3
"33","Seat of the Synod",51,59.3
"34","Silverbluff Bridge",51,59.3
"35","Myr Enforcer",52,59.2
"36","Reckoner's Bargain",52,59.2
"37","Blood Fountain",52,59.2
"38","Frogmite",49,59
"39","Gurmag Angler",63,58.9
"40","Mulldrifter",46,58.8
"41","Experimental Synthesizer",52,58.8
"42","Forgotten Cave",30,58.6
"43","Sea Gate Oracle",21,58.5
"44","Boros Garrison",33,58.5
"45","Nihil Spellbomb",37,58.5
"46","Krark-Clan Shaman",45,58.5
"47","Festival Crasher",7,58.3
"48","Kiln Fiend",7,58.3
"49","Apostle's Blessing",7,58.3
"50","Lava Dart",7,58.3
