"","CardNames","DeckCount","Winrate95Min"
"1","Underworld Rage-Hound",3,65.1
"2","Lightning Bolt",4,63.6
"3","Gorilla Shaman",129,61.6
"4","Pyroblast",78,61.1
"5","Hydroblast",65,60.9
"6","Relic of Progenitus",79,60.8
"7","Dust to Dust",77,60.6
"8","Fiery Cannonade",62,60.2
"9","Electrickery",60,60.1
"10","Red Elemental Blast",89,60.1
"11","Brute Force",5,59.8
"12","Shenanigans",30,59.5
"13","Krark-Clan Shaman",66,59.4
"14","Duress",50,59.3
"15","Blue Elemental Blast",57,59.1
"16","Echoing Truth",12,58.9
"17","Gut Shot",27,58.8
"18","Dispel",36,58.7
"19","Devour Flesh",34,58.3
"20","Spell Pierce",21,58.2
"21","Suffocating Fumes",25,58.2
"22","Annul",18,57.9
"23","Chainer's Edict",34,57.6
"24","Curfew",10,57.5
"25","Revoke Existence",35,57.5
"26","Nihil Spellbomb",37,57.4
"27","Bind the Monster",8,57.1
"28","Metallic Rebuke",22,57
"29","Light of Hope",7,56.9
"30","Bonesplitter",2,56.6
"31","Diabolic Edict",8,56.6
"32","Negate",26,56.3
"33","Weather the Storm",37,56.3
"34","Prismatic Strands",15,56
"35","Stormbound Geist",14,55.9
"36","Introduction to Prophecy",17,55.9
"37","Abrade",11,55.8
"38","Cuombajj Witches",13,55.7
"39","Flaring Pain",34,55.6
"40","Searing Blaze",4,54.1
"41","Molten Rain",4,54.1
"42","Deglamer",23,54.1
"43","Unexpected Fangs",15,53.6
"44","Natural Obsolescence",13,52.8
"45","Dawnbringer Cleric",12,52.4
"46","Faerie Macabre",9,52.3
"47","Thorn of the Black Rose",12,52
"48","Penumbra Spider",12,51.9
"49","Recoil",1,51.8
"50","Lumithread Field",8,51.6
