"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",129,64.8
"2","Red Elemental Blast",89,64
"3","Relic of Progenitus",79,65
"4","Pyroblast",78,65.2
"5","Dust to Dust",77,64.8
"6","Krark-Clan Shaman",66,63.9
"7","Hydroblast",65,65.5
"8","Fiery Cannonade",62,64.9
"9","Electrickery",60,64.8
"10","Blue Elemental Blast",57,64.1
"11","Duress",50,64.5
"12","Weather the Storm",37,62.5
"13","Nihil Spellbomb",37,63.6
"14","Dispel",36,64.9
"15","Revoke Existence",35,63.9
"16","Flaring Pain",34,62.1
"17","Chainer's Edict",34,64
"18","Devour Flesh",34,64.7
"19","Shenanigans",30,66.2
"20","Gut Shot",27,66.1
"21","Negate",26,63.7
"22","Suffocating Fumes",25,65.7
"23","Deglamer",23,62.1
"24","Metallic Rebuke",22,65
"25","Spell Pierce",21,66.2
"26","Tormod's Crypt",21,59.6
"27","Annul",18,66.9
"28","Introduction to Prophecy",17,65
"29","Unexpected Fangs",15,63.7
"30","Prismatic Strands",15,65.7
"31","Sylvok Lifestaff",15,59.8
"32","Stormbound Geist",14,66.3
"33","Cuombajj Witches",13,66
"34","Natural Obsolescence",13,63.4
"35","Echoing Truth",12,69.8
"36","Thorn of the Black Rose",12,63.4
"37","Leave No Trace",12,61.3
"38","Dawnbringer Cleric",12,63.5
"39","Penumbra Spider",12,63.1
"40","Flame Slash",12,60.5
"41","Makeshift Munitions",12,59.5
"42","Abrade",11,67.1
"43","Stonehorn Dignitary",11,60
"44","Last Breath",10,63.8
"45","Smash to Smithereens",10,63.4
"46","Curfew",10,69.4
"47","Faerie Macabre",9,65.6
"48","Bind the Monster",8,70.9
"49","Nameless Inversion",8,63.2
"50","Diabolic Edict",8,70.2
