"","CardNames","DeckCount","WinrateAverage"
"1","Great Furnace",92,64.1
"2","Ash Barrens",88,64.1
"3","Mountain",83,64.4
"4","Ichor Wellspring",77,64.4
"5","Makeshift Munitions",77,64.2
"6","Lightning Bolt",76,64.4
"7","Deadly Dispute",75,64.8
"8","Drossforge Bridge",75,64.8
"9","Vault of Whispers",75,64.8
"10","Preordain",71,65.6
"11","Chromatic Star",70,64.4
"12","Swamp",69,64.9
"13","Galvanic Blast",67,64.8
"14","Island",64,64.7
"15","Gurmag Angler",63,63.6
"16","Plains",60,65
"17","Faithless Looting",52,67.2
"18","Myr Enforcer",52,64.3
"19","Reckoner's Bargain",52,64.3
"20","Blood Fountain",52,64.3
"21","Experimental Synthesizer",52,64
"22","Thoughtcast",51,64.4
"23","Mistvault Bridge",51,64.4
"24","Seat of the Synod",51,64.4
"25","Silverbluff Bridge",51,64.4
"26","Frogmite",49,64.3
"27","Mulldrifter",46,64.3
"28","Counterspell",45,66.5
"29","Krark-Clan Shaman",45,64
"30","Forest",43,62.6
"31","Nihil Spellbomb",37,64.6
"32","Dispel",35,66.5
"33","Thraben Inspector",35,63.9
"34","Snap",33,66.5
"35","Boros Garrison",33,65
"36","Faerie Seer",31,67.4
"37","Ninja of the Deep Hours",31,67.4
"38","Spellstutter Sprite",31,67.4
"39","Ephemerate",31,64.4
"40","Metallic Rebuke",31,64.2
"41","Forgotten Cave",30,65.3
"42","Evolving Wilds",30,64.6
"43","Myr Retriever",30,63.4
"44","Archaeomancer",28,64.5
"45","Azorius Chancery",28,64.5
"46","Prismatic Strands",28,64.5
"47","Utopia Sprawl",28,62.6
"48","Prohibit",27,64.9
"49","Kor Skyfisher",27,65.1
"50","Brainstorm",26,65.4
