"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity - Boros Monarch - Dimir Faeries,Mono   Blue - Esper Familiars,Affinity - Boros Monarch - Rakdos Goblins,Affinity - Boros Monarch - Rakdos Goblins,Affinity - Boros Monarch - Rakdos Goblins
"Tiers 1.5",Unknown - Rakdos Goblins - Azorius Familiars - Boros Bully / Flashback,Boros Bully / Flashback - Rakdos Goblins - Temur Ramp - Boros Monarch - Affinity - Azorius Familiars - Conflict(Black   Burn,Burn),Esper Familiars - Mono   Blue - Boros Bully / Flashback - Unknown - Azorius Familiars - Dimir Faeries,Esper Familiars - Unknown - Mono   Blue - Boros Bully / Flashback - Azorius Familiars - Dimir Faeries,Esper Familiars - Unknown - Mono   Blue - Boros Bully / Flashback - Azorius Familiars - Dimir Faeries
"Tiers 2",Esper Familiars - Cycle   Storm - Izzet Faeries - Mono   Blue - Bogles - Conflict(Black   Burn,Burn) - Black   Burn,Unknown - Mono Red Kiln   Fiend - Cycle   Storm - Black   Burn - Dimir Faeries - Gruul Ramp,Conflict(Black   Burn,Burn) - Temur Ramp - Cycle   Storm - Mono Red Kiln   Fiend - Black   Burn,Temur Ramp - Conflict(Black   Burn,Burn) - Cycle   Storm - Mono Red Kiln   Fiend - Black   Burn,Temur Ramp - Conflict(Black   Burn,Burn) - Cycle   Storm - Mono Red Kiln   Fiend - Black   Burn
"Tiers 2.5",Mono Red Kiln   Fiend - Temur Ramp - Gruul Ramp,Izzet Faeries - Bogles,Izzet Faeries - Gruul Ramp - Bogles,Gruul Ramp - Izzet Faeries - Bogles,Gruul Ramp - Izzet Faeries - Bogles
