"","CardNames","DeckCount","WinrateAverage"
"1","Gorilla Shaman",136,66.9
"2","Pyroblast",91,67.6
"3","Relic of Progenitus",90,64.5
"4","Red Elemental Blast",89,64.2
"5","Dust to Dust",84,66.6
"6","Krark-Clan Shaman",81,66.3
"7","Duress",74,64.8
"8","Blue Elemental Blast",70,64.5
"9","Hydroblast",68,66.4
"10","Chainer's Edict",64,63.5
"11","Electrickery",63,65.7
"12","Fiery Cannonade",57,63.7
"13","Nihil Spellbomb",56,64.5
"14","Dispel",46,65.2
"15","Weather the Storm",40,63.7
"16","Revoke Existence",36,67.1
"17","Suffocating Fumes",34,64.7
"18","Gut Shot",32,64.1
"19","Devour Flesh",32,66.7
"20","Spell Pierce",29,65.3
"21","Unexpected Fangs",29,62.4
"22","Annul",28,64.2
"23","Negate",26,67.5
"24","Shenanigans",23,63.1
"25","Dawnbringer Cleric",21,63.2
"26","Flaring Pain",20,64.1
"27","Thorn of the Black Rose",20,61.3
"28","Leave No Trace",19,68.8
"29","Smash to Smithereens",19,63.8
"30","Introduction to Prophecy",19,68.6
"31","Light of Hope",17,70.4
"32","Diabolic Edict",17,64.3
"33","Lone Missionary",16,62.3
"34","Stormbound Geist",15,69.6
"35","Prismatic Strands",15,66.4
"36","Cuombajj Witches",15,68.8
"37","Metallic Rebuke",15,64.1
"38","Curfew",14,62.9
"39","Nameless Inversion",14,69.9
"40","Last Breath",13,65.6
"41","Stonehorn Dignitary",13,65.9
"42","Nature's Claim",12,64.6
"43","Cast Down",12,69.6
"44","Abrade",12,70.7
"45","Tormod's Crypt",12,62.8
"46","Standard Bearer",11,58.1
"47","Deglamer",11,62.7
"48","Okiba-Gang Shinobi",10,63.4
"49","Lifelink",10,54.7
"50","Serene Heart",9,63.5
