"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","Sodeq",13,"Dredge; Ad Nauseam; Oops All Spells; Belcher","8; 3; 1; 1","https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-01-1212066155#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-02-2312094308#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-04-1812138051#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-05-1012152345#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-06-2712174832#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-07-0512176998#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2020-08-0812192340#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-0612203380#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-10-1712218052#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2020-11-0812225853#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-11-2212231149#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-12-0612235633#deck_Sodeq; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-12-1312238076#deck_Sodeq"
"2","Laplasjan",11,"Eldrazi Tron; Gruul Midrange; Devoted Combo; Hammer Time","1; 1; 8; 1","https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-03-1412106061#deck_Laplasjan; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-04-0412124688#deck_Laplasjan; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-04-2612143035#deck_Laplasjan; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-05-0212148176#deck_Laplasjan; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-05-1012152345#deck_Laplasjan; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-05-2412159783#deck_Laplasjan; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-06-1312168596#deck_Laplasjan; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-08-0912192346#deck_Laplasjan; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-1312206263#deck_Laplasjan; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-2612211158#deck_Laplasjan; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-12-2012240496#deck_Laplasjan"
"3","musasabi",9,"Jund Midrange; Smallpox; Hardened Scales; Amulet Titan; Reclaimer Titan; Orzhov Midrange","1; 1; 1; 1; 4; 1","https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2020-01-2612076811#deck_musasabi; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-02-2312094308#deck_musasabi; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-04-1912138057#deck_musasabi; https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2020-07-1112179934#deck_musasabi; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-0612203380#deck_musasabi; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-1312206263#deck_musasabi; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-2612211158#deck_musasabi; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-10-1812218058#deck_musasabi; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-10-2512221071#deck_musasabi"
"4","TSPJendrek",9,"Stoneblade; UBRG Control; Sultai Control; Jeskai Control","2; 1; 5; 1","https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-02-1612090356#deck_TSPJendrek; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-06-0712165588#deck_TSPJendrek; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-06-1312168596#deck_TSPJendrek; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-07-0412176992#deck_TSPJendrek; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-08-0212189343#deck_TSPJendrek; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-08-1612195650#deck_TSPJendrek; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-0512203374#deck_TSPJendrek; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-10-1012216047#deck_TSPJendrek; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-10-2512221071#deck_TSPJendrek"
"5","ZYURYO",7,"Azorius Control; Bant Control; WUBG Control; Jund Midrange; WURG Control","1; 2; 1; 2; 1","https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-01-1912071840#deck_ZYURYO; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-02-2312094308#deck_ZYURYO; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-06-0712165588#deck_ZYURYO; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-07-0412176992#deck_ZYURYO; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-07-0512176998#deck_ZYURYO; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-07-1212179968#deck_ZYURYO; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-11-0112223585#deck_ZYURYO"
"6","McWinSauce",7,"Stoneblade; UBRG Control; WURG Control","3; 1; 3","https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2020-01-2612076811#deck_McWinSauce; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-03-0812102014#deck_McWinSauce; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-04-1912138057#deck_McWinSauce; https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2020-06-0612165548#deck_McWinSauce; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-2012208833#deck_McWinSauce; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-11-1512228504#deck_McWinSauce; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-11-2212231149#deck_McWinSauce"
"7","SebastianStueckl",6,"5 Color Humans; Jund Midrange; Gruul Midrange; Dredge; Goblins","1; 1; 1; 2; 1","https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-02-0212081604#deck_SebastianStueckl; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-04-1912138057#deck_SebastianStueckl; https://www.mtgo.com/en/mtgo/decklist/modern-showcase-challenge-2020-06-0612165548#deck_SebastianStueckl; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-06-1412168602#deck_SebastianStueckl; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-06-2712174832#deck_SebastianStueckl; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-07-2512186204#deck_SebastianStueckl"
"8","kanister",6,"Rakdos Prowess; Sultai Control; 5 Color Humans; Omnath Saheeli; Dimir Control; Simic Titan","1; 1; 1; 1; 1; 1","https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-05-1612155974#deck_kanister; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-0612203380#deck_kanister; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-1312206263#deck_kanister; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-10-1112216053#deck_kanister; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-11-1512228510#deck_kanister; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-12-2012240502#deck_kanister"
"9","Chefen",5,"Eldrazi Tron; Gruul Midrange; Belcher","2; 2; 1","https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-01-1212066155#deck_Chefen; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-02-0912086268#deck_Chefen; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-04-2512143029#deck_Chefen; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-2712211164#deck_Chefen; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-11-0112223585#deck_Chefen"
"10","coert",5,"Burn; Heliod Combo","2; 3","https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-04-2612143035#deck_coert; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-05-1712155980#deck_coert; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-2012208833#deck_coert; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-09-2712211164#deck_coert; https://www.mtgo.com/en/mtgo/decklist/modern-challenge-2020-10-1112216053#deck_coert"
