"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Eldrazi Tron - Amulet Titan - Gruul Midrange - Burn - Jund Midrange - 5 Color Humans - Dredge - Bant Control - WURG Control - Green Tron - Shadow Prowess - Izzet Prowess,Delver - Ascendancy Combo - Dimir Control - Uroza - Mardu Prowess - Stoneblade - Blue Tron - Niv To Light - Thopter Urza,Uroza - Bant Control - Stoneblade - Amulet Titan - Reclamation - Eldrazi Tron - Jund Midrange - Niv To Light - Rakdos Prowess,Amulet Titan - Eldrazi Tron - Bant Control - Jund Midrange - Uroza - Stoneblade - Gruul Midrange - Burn - Reclamation - 5 Color Humans,Amulet Titan - Eldrazi Tron - Bant Control - Jund Midrange - Uroza - Stoneblade - Gruul Midrange - Burn - Reclamation - 5 Color Humans
"Tiers 1.5",Heliod Combo - Stoneblade - Ad Nauseam - Reclaimer Titan - Devoted Combo - Sultai Control - Rakdos Prowess - Mono Red Prowess - Uroza - Reclamation - Gifts Storm - Obosh Aggro - Niv To Light - Grixis Shadow - Mono White Taxes - Boros Prowess - Infect - Oops All Spells - Jund Shadow - Mill,Blue Scapeshift - Reclamation - Bant Control - Hardened Scales - Bant Blink - Urza Oko - Grixis Shadow - Omnath Saheeli - Azorius Control - Rakdos Prowess - UBRG Shadow - Jund Shadow - Amulet Titan - Devoted Combo - Sultai Control - UBRG Control - Neobrand - Temur Control - Gifts Storm - Jund Midrange - Merfolk - Titan Shift - Eldrazi Tron - Belcher - Mono White Eldrazi Taxes - Mono White Taxes - Crabvine,Delver - Gruul Midrange - Devoted Combo - Grixis Shadow - Sultai Control - Blue Scapeshift - Burn - 5 Color Humans - Green Tron - Izzet Prowess - Gifts Storm - Dredge - Ad Nauseam - WURG Control - Jund Shadow - Mardu Prowess - Heliod Combo - Shadow Prowess - Ascendancy Combo - Mono White Taxes - Mono Red Prowess - Hardened Scales - Thopter Urza - UBRG Shadow - Reclaimer Titan - Boros Prowess - Blue Tron - Neobrand - Dimir Control - Oops All Spells,Niv To Light - Green Tron - Rakdos Prowess - Dredge - Devoted Combo - WURG Control - Izzet Prowess - Sultai Control - Shadow Prowess - Grixis Shadow - Ad Nauseam - Delver - Blue Scapeshift - Heliod Combo - Gifts Storm - Mono Red Prowess - Jund Shadow - Mono White Taxes - Ascendancy Combo - Reclaimer Titan - Mardu Prowess - Hardened Scales - UBRG Shadow - Thopter Urza,Niv To Light - Green Tron - Rakdos Prowess - Dredge - Devoted Combo - WURG Control - Izzet Prowess - Sultai Control - Shadow Prowess - Grixis Shadow - Ad Nauseam - Delver - Blue Scapeshift - Heliod Combo - Gifts Storm - Mono Red Prowess - Jund Shadow - Mono White Taxes - Ascendancy Combo - Reclaimer Titan - Mardu Prowess - Hardened Scales - UBRG Shadow - Thopter Urza
"Tiers 2",Blue Scapeshift - Goblins - Hammer Time - UBRG Shadow - Neobrand - Bogles - Simic Titan - Hardened Scales - Izzet Control - Spirits - UBRG Control - Thopter Urza - Miracles - Mardu Prowess - Crabvine - Temur Control - Rakdos Midrange - Bant Blink - Golgari Midrange - Belcher - Electro Balance - Omnath Saheeli - Kiki Chord - Blue Tron,Yawgmoth - Ad Nauseam - Oops All Spells - Boros Prowess - Izzet Prowess - 5 Color Humans - Gruul Midrange - Mono Red Prowess - Green Tron - Heliod Combo - Miracles - Simic Titan - Burn - Dredge - Goblins - WURG Control - Izzet Control - Shadow Prowess - Golgari Midrange - Reclaimer Titan - Obosh Aggro,Bant Blink - Obosh Aggro - UBRG Control - Goblins - Omnath Saheeli - Temur Control - Crabvine - Simic Titan - Belcher - Izzet Control - Azorius Control - Merfolk - Miracles - Infect - Urza Oko - Titan Shift - Bogles,Boros Prowess - Dimir Control - Obosh Aggro - Oops All Spells - Blue Tron - Neobrand - Bant Blink - Goblins - UBRG Control - Omnath Saheeli - Temur Control - Crabvine - Simic Titan - Azorius Control - Belcher - Urza Oko - Infect - Merfolk - Izzet Control - Miracles - Titan Shift - Bogles,Boros Prowess - Dimir Control - Obosh Aggro - Oops All Spells - Blue Tron - Neobrand - Bant Blink - Goblins - UBRG Control - Omnath Saheeli - Temur Control - Crabvine - Simic Titan - Azorius Control - Belcher - Urza Oko - Infect - Merfolk - Izzet Control - Miracles - Titan Shift - Bogles
"Tiers 2.5",Merfolk - Izzet Kiki Jiki - Titan Shift - Delver - Azorius Control - Mono White Eldrazi Taxes - Jeskai Control - Ascendancy Combo - Urza Oko - Yawgmoth - Dimir Control,Electro Balance - Bogles - Rakdos Midrange - Izzet Kiki Jiki - Jeskai Control - Infect - Mill - Kiki Chord - Spirits - Hammer Time,Mono White Eldrazi Taxes - Mill - Golgari Midrange - Yawgmoth - Rakdos Midrange - Electro Balance - Hammer Time - Izzet Kiki Jiki - Spirits - Jeskai Control - Kiki Chord,Mono White Eldrazi Taxes - Mill - Golgari Midrange - Yawgmoth - Rakdos Midrange - Electro Balance - Hammer Time - Izzet Kiki Jiki - Spirits - Jeskai Control - Kiki Chord,Mono White Eldrazi Taxes - Mill - Golgari Midrange - Yawgmoth - Rakdos Midrange - Electro Balance - Hammer Time - Izzet Kiki Jiki - Spirits - Jeskai Control - Kiki Chord
