"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Naya Winota - Phoenix - Niv To Light,Phoenix - Mono Red Burn - Azorius Control,Phoenix,Phoenix,Phoenix
"Tiers 1.5",Simic Lotus Field,Niv To Light - Bant Spirits,Azorius Control - Niv To Light - Naya Winota - Mono Red Burn,Niv To Light - Naya Winota - Azorius Control,Niv To Light - Naya Winota - Azorius Control
"Tiers 2",Azorius Control - Rakdos Midrange - Devotion Walkers,Naya Winota - Devotion Walkers - Boros Burn - Simic Lotus Field,Simic Lotus Field - Devotion Walkers - Bant Spirits - Rakdos Midrange,Simic Lotus Field - Mono Red Burn - Devotion Walkers - Rakdos Midrange - Bant Spirits,Simic Lotus Field - Mono Red Burn - Devotion Walkers - Rakdos Midrange - Bant Spirits
"Tiers 2.5",Mono Red Burn - Bant Spirits - Boros Burn,Rakdos Midrange,Boros Burn,Boros Burn,Boros Burn
