"","CardNames","DeckCount","WinrateAverage"
"1","Surgical Extraction",1524,69.2
"2","Pyroblast",1338,69.5
"3","Red Elemental Blast",822,69.2
"4","Abrade",697,70.5
"5","Flusterstorm",642,68.9
"6","Grafdigger's Cage",624,69.2
"7","Force of Vigor",613,68.3
"8","Force of Negation",575,70.1
"9","Leyline of the Void",566,68.9
"10","Carpet of Flowers",527,69.6
"11","Submerge",515,70.5
"12","Blazing Volley",483,70.3
"13","Veil of Summer",449,69.7
"14","Plague Engineer",444,68.4
"15","Collector Ouphe",403,68.9
"16","Null Rod",403,70.9
"17","Karakas",400,70.2
"18","Containment Priest",397,69.3
"19","Ethersworn Canonist",390,69.5
"20","Thoughtseize",373,68.5
"21","Hydroblast",336,70.7
"22","Engineered Explosives",316,70.2
"23","Endurance",310,67.5
"24","Klothys, God of Destiny",295,70.3
"25","Deafening Silence",290,68.7
"26","Pithing Needle",288,68.4
"27","Abrupt Decay",284,68.5
"28","Sylvan Library",274,69.8
"29","Mindbreak Trap",266,68.7
"30","Tormod's Crypt",248,67.6
"31","Narset, Parter of Veils",239,70.3
"32","Torpor Orb",237,70.3
"33","Rest in Peace",234,69.2
"34","Ensnaring Bridge",230,67.3
"35","Relic of Progenitus",223,70.7
"36","Back to Basics",220,70.6
"37","Choke",217,68.2
"38","Meddling Mage",215,70.9
"39","Ancient Grudge",214,69.2
"40","Blood Moon",209,69.9
"41","Meltdown",200,70.1
"42","Mycosynth Lattice",199,67.2
"43","Assassin's Trophy",196,67.6
"44","Path to Exile",192,68.6
"45","Prismatic Ending",183,68.6
"46","Court of Cunning",173,72.8
"47","Walking Ballista",172,67.6
"48","Pyroclasm",165,70.6
"49","Liquimetal Coating",164,67.2
"50","Wilt",159,71.5
