"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",1837,69.8
"2","Brainstorm",1832,69.8
"3","Misty Rainforest",1809,69.8
"4","Ponder",1784,69.9
"5","Wasteland",1442,69.6
"6","Polluted Delta",1415,69.8
"7","Flooded Strand",1410,70.1
"8","Volcanic Island",1372,70
"9","Scalding Tarn",1323,70
"10","Daze",1154,70.2
"11","Force of Negation",1075,69.9
"12","Tropical Island",988,69.6
"13","Snow-Covered Island",967,69.6
"14","Karakas",948,68.5
"15","Lightning Bolt",898,70.1
"16","Swords to Plowshares",841,69.6
"17","Delver of Secrets",700,70.3
"18","Sylvan Library",677,69.3
"19","Preordain",662,70.1
"20","Snow-Covered Forest",640,69.1
"21","Tundra",631,69.7
"22","Wooded Foothills",608,69.3
"23","Uro, Titan of Nature's Wrath",602,69.9
"24","Underground Sea",594,69.4
"25","Lotus Petal",587,68.9
"26","Verdant Catacombs",585,67.9
"27","Island",580,69.7
"28","Ancient Tomb",571,68.1
"29","Bayou",541,67.9
"30","Snow-Covered Plains",501,69.6
"31","City of Traitors",482,68.3
"32","Forest",475,67.1
"33","Windswept Heath",462,67.7
"34","Prismatic Vista",443,69.2
"35","Savannah",442,67.7
"36","Mountain",441,68.9
"37","Dryad Arbor",425,68.1
"38","Brazen Borrower",416,70.1
"39","Ragavan, Nimble Pilferer",411,70.7
"40","Expressive Iteration",404,70.9
"41","Green Sun's Zenith",402,67.6
"42","Murktide Regent",391,70.8
"43","Snow-Covered Mountain",387,69.9
"44","Thoughtseize",366,68.2
"45","Bojuka Bog",357,67.6
"46","Lion's Eye Diamond",353,69
"47","Ice-Fang Coatl",338,69.9
"48","Plains",332,68.5
"49","Urza's Saga",327,68.5
"50","Prismatic Ending",326,69.2
