"","CardNames","DeckCount","WinrateAverage"
"1","Ram Through",1,100
"2","Leyline of Vitality",1,100
"3","Dark Depths",1,100
"4","Thespian's Stage",1,100
"5","Children of Korlis",1,100
"6","Griselbrand",1,100
"7","Laboratory Maniac",1,100
"8","Loyal Retainers",1,100
"9","Pack Rat",1,100
"10","Duergar Hedge-Mage",3,91.7
"11","Giver of Runes",3,84.6
"12","Fragmentize",2,84.6
"13","Dawnglade Regent",4,83.3
"14","Ox of Agonas",3,81.8
"15","Muddle the Mixture",2,81.8
"16","Jolrael, Mwonvuli Recluse",2,81.8
"17","Fourth Bridge Prowler",4,80.8
"18","Counterbalance",9,80.6
"19","Hope of Ghirapur",8,80.5
"20","Vampire Hexmage",3,80
"21","Orzhov Pontiff",1,80
"22","Word of Seizing",1,80
"23","Captivating Crew",3,78.6
"24","Snow-Covered Island",2,78.6
"25","Faith's Shield",4,78.3
"26","Voltaic Key",3,77.8
"27","Demonic Lore",1,77.8
"28","Kiora's Dismissal",1,77.8
"29","Chain of Smog",1,77.8
"30","Witherbloom Apprentice",1,77.8
"31","Archmage's Charm",1,77.8
"32","Welding Jar",4,77.3
"33","Garruk, Primal Hunter",2,76.9
"34","Metallic Rebuke",2,76.9
"35","Cephalid Illusionist",4,76.7
"36","Nomads en-Kor",4,76.7
"37","Kaheera, the Orphanguard",2,76.5
"38","Faithless Looting",9,76.4
"39","Entrancing Melody",3,76.2
"40","Collective Brutality",9,76.1
"41","Gilded Drake",8,75.9
"42","Aven Mindcensor",5,75.9
"43","Vivien, Monsters' Advocate",4,75.9
"44","Toski, Bearer of Secrets",10,75.4
"45","Remorseful Cleric",9,75.4
"46","Memory's Journey",8,75
"47","The Akroan War",6,75
"48","Powder Keg",6,75
"49","Extract",5,75
"50","Oblivion Ring",4,75
