"","CardNames","DeckCount","Winrate95Min"
"1","Unholy Heat",154,69.3
"2","Stifle",257,69.2
"3","Daze",1154,69.2
"4","Flooded Strand",1410,69.2
"5","Expressive Iteration",404,69.1
"6","Volcanic Island",1372,69.1
"7","Scalding Tarn",1323,69.1
"8","Murktide Regent",391,69
"9","Delver of Secrets",700,69
"10","Ponder",1784,69
"11","Force of Will",1837,69
"12","Brainstorm",1832,69
"13","Misty Rainforest",1809,69
"14","True-Name Nemesis",212,68.9
"15","Ragavan, Nimble Pilferer",411,68.9
"16","Lightning Bolt",898,68.9
"17","Polluted Delta",1415,68.9
"18","Ethereal Forager",156,68.8
"19","Force of Negation",1075,68.8
"20","Preordain",662,68.7
"21","Wasteland",1442,68.7
"22","Carpet of Flowers",100,68.6
"23","Pyroblast",178,68.5
"24","Tropical Island",988,68.5
"25","Snow-Covered Island",967,68.5
"26","Dragon's Rage Channeler",276,68.4
"27","Brazen Borrower",416,68.4
"28","Uro, Titan of Nature's Wrath",602,68.4
"29","Swords to Plowshares",841,68.4
"30","Soul-Guide Lantern",101,68.3
"31","Young Pyromancer",190,68.3
"32","Tundra",631,68.3
"33","Mishra's Bauble",206,68.2
"34","Island",580,68.2
"35","Snow-Covered Mountain",387,68.1
"36","Narset, Parter of Veils",212,68
"37","Ice-Fang Coatl",338,68
"38","Snow-Covered Plains",501,68
"39","Teferi, Time Raveler",314,67.9
"40","Underground Sea",594,67.9
"41","Sylvan Library",677,67.9
"42","Forked Bolt",216,67.8
"43","Wooded Foothills",608,67.8
"44","Charming Prince",66,67.7
"45","Snapcaster Mage",173,67.6
"46","Snow-Covered Forest",640,67.6
"47","Chain Lightning",263,67.5
"48","Prismatic Vista",443,67.5
"49","Retrofitter Foundry",207,67.4
"50","Jace, the Mind Sculptor",273,67.4
