"","CardNames","DeckCount","Winrate95Min"
"1","Duergar Hedge-Mage",3,73
"2","Court of Cunning",173,70.1
"3","Gut Shot",100,69.6
"4","Abrade",697,69.2
"5","Null Rod",403,69.1
"6","Submerge",515,68.9
"7","Hydroblast",336,68.8
"8","Wilt",159,68.7
"9","Blazing Volley",483,68.7
"10","Force of Negation",575,68.7
"11","Counterbalance",9,68.6
"12","Pyroblast",1338,68.5
"13","Meddling Mage",215,68.4
"14","Karakas",400,68.4
"15","Relic of Progenitus",223,68.3
"16","Klothys, God of Destiny",295,68.3
"17","Surgical Extraction",1524,68.3
"18","Back to Basics",220,68.2
"19","Engineered Explosives",316,68.1
"20","Carpet of Flowers",527,68.1
"21","Torpor Orb",237,68
"22","Veil of Summer",449,68
"23","Red Elemental Blast",822,68
"24","Narset, Parter of Veils",239,67.9
"25","Thassa's Oracle",40,67.8
"26","Pyroclasm",165,67.8
"27","Grafdigger's Cage",624,67.8
"28","Sylvan Library",274,67.7
"29","Ethersworn Canonist",390,67.7
"30","Defense Grid",155,67.6
"31","Meltdown",200,67.5
"32","Containment Priest",397,67.5
"33","Flusterstorm",642,67.5
"34","Blood Moon",209,67.4
"35","Spell Pierce",53,67.3
"36","Mystical Dispute",102,67.3
"37","Rough // Tumble",151,67.3
"38","Leyline of the Void",566,67.3
"39","Collector Ouphe",403,67.2
"40","Alpine Moon",78,67
"41","Yorion, Sky Nomad",115,66.9
"42","Soul-Guide Lantern",151,66.8
"43","Rest in Peace",234,66.8
"44","Force of Vigor",613,66.8
"45","Brazen Borrower",152,66.7
"46","Ancient Grudge",214,66.7
"47","Plague Engineer",444,66.7
"48","Fatal Push",155,66.6
"49","Thoughtseize",373,66.6
"50","Arcane Artisan",23,66.5
