"","Artist","NoCopies","Winrate"
"1","Christopher Rush",12928,0.694
"2","Rob Alexander",11549,0.693
"3","Terese Nielsen",10100,0.692
"4","Mark Tedin",8431,0.697
"5","Jesper Myrfors",6218,0.691
"6","Una Fricker",5233,0.696
"7","Shelly Wan",4728,0.698
"8","Matthew D. Wilson",4442,0.702
"9","Svetlin Velinov",4397,0.694
"10","Brian Snõddy",4179,0.697
"11","Philip Straub",3864,0.7
"12","Kaja Foglio",3771,0.698
"13","Jeff A. Menges",3609,0.692
"14","Steven Belledin",3427,0.694
"15","Anson Maddocks",3233,0.696
"16","Nils Hamm",3153,0.699
"17","Paul Scott Canavan",3015,0.699
"18","Kev Walker",2765,0.684
"19","Mark Zug",2705,0.68
"20","Vincent Proce",2696,0.694
"21","Randy Vargas",2595,0.686
"22","Anastasia Ovchinnikova",2504,0.69
"23","April Lee",2377,0.685
"24","Aleksi Briclot",2271,0.682
"25","Eric Deschamps",2166,0.695
"26","Adam Rex",2046,0.687
"27","Igor Kieryluk",2027,0.69
"28","Colin MacNeil",1998,0.681
"29","Douglas Shuler",1934,0.685
"30","Nicola Leonard",1919,0.687
"31","Christopher Moeller",1879,0.686
"32","John Stanko",1870,0.689
"33","Donato Giancola",1861,0.694
"34","Vance Kovacs",1857,0.685
"35","Mark Poole",1813,0.694
"36","Sandra Everingham",1769,0.689
"37","Magali Villeneuve",1751,0.698
"38","John Avon",1741,0.678
"39","Jason Chan",1688,0.688
"40","Pete Venters",1658,0.684
"41","Simon Dominic",1650,0.706
"42","Victor Adame Minguez",1631,0.685
"43","Filip Burburan",1622,0.691
"44","Scott M. Fischer",1567,0.693
"45","David Rapoza",1550,0.676
"46","Harold McNeill",1544,0.695
"47","Nicholas Gregory",1522,0.688
"48","Jonas De Ro",1508,0.703
"49","Dan Frazier",1484,0.683
"50","Pat Morrissey",1441,0.694
"51","Daniel Ljunggren",1411,0.686
"52","Anthony S. Waters",1408,0.675
"53","Rebecca Guay",1382,0.695
"54","Richard Thomas",1357,0.692
"55","Greg Hildebrandt",1346,0.689
"56","Izzy",1328,0.695
"57","Jerry Tiritilli",1305,0.689
"58","Titus Lunter",1294,0.686
"59","Tom Wänerstrand",1277,0.697
