"","CardNames","DeckCount","WinrateAverage"
"1","Ash Barrens",1,100
"2","Kari Zev, Skyship Raider",1,100
"3","Subtlety",1,100
"4","Arasta of the Endless Web",2,87.5
"5","Pack Rat",2,87.5
"6","Rakka Mar",2,87.5
"7","Rotting Regisaur",2,87.5
"8","Tasigur, the Golden Fang",1,87.5
"9","Blue Elemental Blast",4,85.7
"10","Peacekeeper",5,83.3
"11","Jolrael, Mwonvuli Recluse",2,82.4
"12","Vindicate",4,81.8
"13","Silverquill Silencer",2,81.8
"14","Sanctifier en-Vec",3,81
"15","Smuggler's Copter",7,80.9
"16","Kessig Malcontents",3,80
"17","Rimewood Falls",1,80
"18","Oona's Blackguard",1,80
"19","Word of Seizing",1,80
"20","Shallow Grave",3,78.9
"21","Fall from Favor",2,78.6
"22","Ignite the Future",6,78.4
"23","Gilded Drake",7,78.3
"24","Jaspera Sentinel",3,77.8
"25","Blossoming Defense",1,77.8
"26","Enlightened Tutor",8,77.4
"27","Archon of Emeria",2,76.9
"28","Wurmcoil Engine",2,76.9
"29","Fblthp, the Lost",5,76.5
"30","Krark, the Thumbless",2,76.5
"31","Vendilion Clique",9,76.4
"32","Children of Korlis",12,76.2
"33","Tidehollow Sculler",4,76.2
"34","Lim-Dûl's Vault",3,76.2
"35","Barbarian Ring",3,76.2
"36","Empty the Warrens",7,76.1
"37","Serum Powder",4,76
"38","Lavinia, Azorius Renegade",10,75.7
"39","Flame Slash",6,75.7
"40","Hazoret the Fervent",10,75
"41","Of One Mind",7,75
"42","Eldrazi Obligator",6,75
"43","Jace, Vryn's Prodigy",5,75
"44","Tireless Provisioner",5,75
"45","Creeping Tar Pit",4,75
"46","Arctic Merfolk",4,75
"47","Rick, Steadfast Leader",4,75
"48","Dauthi Voidwalker",3,75
"49","Ichor Wellspring",3,75
"50","Sea Gate Wreckage",2,75
