"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",157,72.4
"2","Damping Sphere",102,70.1
"3","Rending Volley",93,72.2
"4","Rest in Peace",88,70.5
"5","Narset's Reversal",75,72.8
"6","Redcap Melee",74,72.3
"7","Go Blank",73,71.2
"8","Anger of the Gods",66,73.4
"9","Duress",64,72.4
"10","Aether Gust",63,73.6
"11","Hullbreaker Horror",63,73.2
"12","Alpine Moon",61,75.2
"13","Chandra, Torch of Defiance",60,72.9
"14","Fry",54,74.2
"15","Grafdigger's Cage",54,70.4
"16","Elite Spellbinder",49,71.3
"17","Roiling Vortex",47,73
"18","Lava Coil",44,72.8
"19","Rampaging Ferocidon",44,73.3
"20","Archon of Emeria",44,70.7
"21","Pithing Needle",38,69.8
"22","Dovin's Veto",37,70.3
"23","Deafening Silence",37,71.1
"24","Skysovereign, Consul Flagship",36,70.1
"25","Tormod's Crypt",36,70.1
"26","Spell Pierce",34,73.2
"27","Kolaghan's Command",34,72.4
"28","Ray of Enfeeblement",34,72.1
"29","Negate",34,74.3
"30","God-Pharaoh's Statue",34,70.1
"31","Young Pyromancer",33,74.9
"32","Yorion, Sky Nomad",33,72.5
"33","Tablet of the Guilds",32,73.1
"34","Thought Distortion",32,74.7
"35","Legion's End",31,72.4
"36","Portable Hole",31,68.6
"37","Approach of the Second Sun",30,74.9
"38","Reidane, God of the Worthy",29,71.6
"39","Ugin, the Spirit Dragon",28,75
"40","Pestilent Cauldron",27,70.9
"41","Narset, Parter of Veils",26,72.6
"42","Sunset Revelry",26,71.3
"43","Jace, Wielder of Mysteries",25,73.8
"44","Golos, Tireless Pilgrim",25,71.7
"45","Feed the Swarm",24,73.4
"46","Sphinx of the Final Word",23,76.4
"47","Darksteel Citadel",21,69.8
"48","Path of Peril",19,74.6
"49","Fatal Push",19,67.7
"50","Skyclave Apparition",19,70.2
