"","CardNames","DeckCount","Winrate95Min"
"1","Alpine Moon",61,70.7
"2","Mystical Dispute",157,69.6
"3","Fry",54,69.5
"4","Aether Gust",63,69.4
"5","Anger of the Gods",66,69.1
"6","Sphinx of the Final Word",23,69
"7","Hullbreaker Horror",63,68.9
"8","Narset's Reversal",75,68.8
"9","Rending Volley",93,68.6
"10","Vandalblast",16,68.5
"11","Young Pyromancer",33,68.5
"12","Negate",34,68.4
"13","Ugin, the Spirit Dragon",28,68.3
"14","Approach of the Second Sun",30,68.3
"15","Thought Distortion",32,68.3
"16","Redcap Melee",74,68.1
"17","March of Swirling Mist",15,67.9
"18","Duress",64,67.9
"19","Chandra, Torch of Defiance",60,67.8
"20","Rampaging Ferocidon",44,67.3
"21","Roiling Vortex",47,67.3
"22","Spell Pierce",34,66.9
"23","Lava Coil",44,66.9
"24","Go Blank",73,66.9
"25","Chandra's Defeat",17,66.7
"26","Rest in Peace",88,66.7
"27","Settle the Wreckage",15,66.5
"28","Dream Trawler",17,66.5
"29","Path of Peril",19,66.5
"30","Tablet of the Guilds",32,66.5
"31","Yorion, Sky Nomad",33,66.5
"32","Damping Sphere",102,66.5
"33","Jace, Wielder of Mysteries",25,66.4
"34","Goblin Chainwhirler",12,66.1
"35","Elite Spellbinder",49,66.1
"36","By Force",12,66
"37","Kolaghan's Command",34,65.9
"38","Abrade",11,65.7
"39","Leyline of Sanctity",15,65.7
"40","Feed the Swarm",24,65.7
"41","Narset, Parter of Veils",26,65.7
"42","Legion's End",31,65.6
"43","Ray of Enfeeblement",34,65.6
"44","Grafdigger's Cage",54,65.4
"45","Archon of Emeria",44,65.2
"46","Voltage Surge",11,64.9
"47","Deafening Silence",37,64.9
"48","Kroxa, Titan of Death's Hunger",13,64.7
"49","Reidane, God of the Worthy",29,64.6
"50","Lantern of the Lost",13,64.4
