"","CardNames","DeckCount","WinrateAverage"
"1","Sokenzan, Crucible of Defiance",161,72.9
"2","Island",130,72.8
"3","Otawara, Soaring City",127,73.2
"4","Mountain",126,72.6
"5","Fable of the Mirror-Breaker",116,71.3
"6","Den of the Bugbear",107,72.8
"7","Bonecrusher Giant",105,73.4
"8","Hall of Storm Giants",102,73.3
"9","Forest",91,70.8
"10","Blood Crypt",86,71.9
"11","Expressive Iteration",85,73.8
"12","Fatal Push",85,71.2
"13","Elvish Mystic",85,70.7
"14","Llanowar Elves",85,70.7
"15","Steam Vents",83,73.6
"16","Blightstep Pathway",82,72.1
"17","Takenuma, Abandoned Mire",82,71.6
"18","Consider",81,73.8
"19","Opt",79,73.9
"20","Plains",77,71
"21","Thoughtseize",76,71.9
"22","Narset, Parter of Veils",74,72.8
"23","Swamp",73,71.8
"24","Stomping Ground",73,71
"25","Stormcarved Coast",72,74.3
"26","Urborg, Tomb of Yawgmoth",72,71.8
"27","Boseiju, Who Endures",72,72
"28","Spirebluff Canal",71,74.2
"29","Riverglide Pathway",69,74.6
"30","Hive of the Eye Tyrant",69,71.9
"31","Sacred Foundry",68,70.5
"32","Treasure Cruise",67,73.9
"33","Fiery Impulse",67,73.9
"34","Lair of the Hydra",67,71.5
"35","Temple Garden",67,71.2
"36","Haunted Ridge",61,72.5
"37","Branchloft Pathway",61,71.2
"38","Play with Fire",60,72.7
"39","Flame-Blessed Bolt",58,74.1
"40","Bloodtithe Harvester",57,72.1
"41","Cragcrown Pathway",56,70.4
"42","Mana Confluence",56,71
"43","Needleverge Pathway",56,70.5
"44","Kroxa, Titan of Death's Hunger",55,71.9
"45","Castle Vantress",54,72.5
"46","Esika's Chariot",52,70.9
"47","Hallowed Fountain",51,71.7
"48","Brutal Cathar",51,71.3
"49","Monastery Swiftspear",49,72.2
"50","Soul-Scar Mage",49,72.2
