"","CardNames","DeckCount","WinrateAverage"
"1","Abbot of Keral Keep",1,100
"2","Stormwing Entity",1,90
"3","Angrath's Rampage",8,83.3
"4","Angrath, the Flame-Chained",2,83.3
"5","Legion's End",7,82.4
"6","Torbran, Thane of Red Fell",7,81.2
"7","Zurgo Bellstriker",4,81.2
"8","Rampaging Ferocidon",4,81.2
"9","Collective Brutality",10,81
"10","Goblin Chainwhirler",7,80.6
"11","Ranger Class",3,80
"12","Daxos, Blessed by the Sun",1,80
"13","Search for Glory",1,80
"14","Cleansing Wildfire",1,80
"15","Lava Coil",1,80
"16","The Kami War",1,80
"17","Darksteel Citadel",1,80
"18","The World Tree",1,80
"19","Heart of Kiran",1,80
"20","Kari Zev, Skyship Raider",18,78.4
"21","Collective Defiance",8,78.2
"22","Strategic Planning",1,77.8
"23","Faithful Mending",1,77.8
"24","Silence",1,77.8
"25","Thirst for Knowledge",1,77.8
"26","Mech Hangar",1,77.8
"27","Gray Merchant of Asphodel",1,77.8
"28","Tymaret, Chosen from Death",1,77.8
"29","Agadeem's Awakening",1,77.8
"30","Wishclaw Talisman",1,77.8
"31","Underworld Dreams",1,77.8
"32","Warlock Class",1,77.8
"33","Blast Zone",15,77.4
"34","Yavimaya Coast",18,77.2
"35","Niv-Mizzet, Parun",28,77
"36","Dark Petition",23,77
"37","Arlinn, the Pack's Hope",2,76.9
"38","Lightning Strike",8,76.7
"39","Jace, Wielder of Mysteries",2,76.5
"40","Valakut Awakening",2,76.5
"41","Lier, Disciple of the Drowned",25,76.2
"42","Jace, Vryn's Prodigy",19,76.1
"43","Behold the Beyond",27,75.7
"44","Sweltering Suns",8,75.5
"45","Omniscience",28,75.1
"46","Mastermind's Acquisition",27,75
"47","Bloodhall Priest",6,75
"48","Archon of Emeria",5,75
"49","Asylum Visitor",5,75
"50","Clearwater Pathway",3,75
