"","CardNames","DeckCount","WinrateAverage"
"1","Hydroblast",1005,63.6
"2","Pyroblast",960,63.8
"3","Dispel",881,64.1
"4","Duress",836,63
"5","Blue Elemental Blast",752,63.8
"6","Echoing Truth",750,63.1
"7","Fiery Cannonade",734,63.2
"8","Relic of Progenitus",655,63.6
"9","Red Elemental Blast",646,63.2
"10","Ancient Grudge",606,63.2
"11","Weather the Storm",564,63.6
"12","Gorilla Shaman",543,64.2
"13","Reaping the Graves",514,62.8
"14","Stormbound Geist",508,64.3
"15","Krark-Clan Shaman",453,62.2
"16","Chainer's Edict",448,64.6
"17","Suffocating Fumes",419,64.7
"18","Flaring Pain",404,62.6
"19","Gut Shot",386,62.6
"20","Cast Down",344,64.7
"21","Electrickery",322,62.8
"22","Unexpected Fangs",294,63.5
"23","Negate",290,64.7
"24","Okiba-Gang Shinobi",249,64.8
"25","Shenanigans",243,64.8
"26","Stonehorn Dignitary",227,65.9
"27","Introduction to Prophecy",218,62.8
"28","Viridian Longbow",185,62.1
"29","Dust to Dust",173,60.7
"30","Scattershot Archer",168,62.3
"31","Gleeful Sabotage",167,62.4
"32","Pest Summoning",165,62.8
"33","Moment's Peace",163,65.4
"34","Smash to Smithereens",163,60.2
"35","Molten Rain",155,60.9
"36","Introduction to Annihilation",154,62.6
"37","Swirling Sandstorm",152,64.4
"38","Echoing Decay",152,60.8
"39","Nihil Spellbomb",146,63.8
"40","Keldon Marauders",140,60.5
"41","Lone Missionary",124,65.4
"42","Environmental Sciences",119,63.1
"43","Standard Bearer",113,62.5
"44","Leave No Trace",107,63.7
"45","Curfew",106,65.1
"46","Pulse of Murasa",101,65.4
"47","Cleansing Wildfire",100,64.4
"48","Thorn of the Black Rose",94,64.3
"49","Dinrova Horror",89,65.6
"50","Lifelink",89,62.9
