"","CardNames","DeckCount","WinrateAverage"
"1","Logic Knot",1,83.3
"2","Thrill of Possibility",2,75
"3","Blood Researcher",1,75
"4","Duskshell Crawler",1,75
"5","Dream's Grip",1,75
"6","Psychic Puppetry",1,75
"7","Dawn's Reflection",1,75
"8","Market Festival",1,75
"9","Memory Lapse",4,73.5
"10","Essence Scatter",2,73.3
"11","Relic of Progenitus",5,71.8
"12","Vent Sentinel",2,71.4
"13","Grim Harvest",1,71.4
"14","Cartouche of Strength",1,71.4
"15","Setessan Training",1,71.4
"16","Tandem Lookout",1,71.4
"17","Lava Dart",1,71.4
"18","Capsize",1,71.4
"19","Fog",1,71.4
"20","Riddle of Lightning",1,71.4
"21","Resculpt",1,71.4
"22","Kiln Fiend",1,71.4
"23","Alchemist's Vial",1,71.4
"24","Augur of Skulls",1,71.4
"25","Essence Infusion",1,71.4
"26","Lash of Malice",1,71.4
"27","Collateral Damage",1,71.4
"28","Forbidden Alchemy",8,70.7
"29","Deadshot Minotaur",2,70.6
"30","Fathom Seer",7,69.8
"31","See Beyond",5,69.2
"32","Arashin Cleric",7,68.8
"33","Aviary Mechanic",2,68.8
"34","Zulaport Duelist",5,68.4
"35","Fire // Ice",26,67.9
"36","Scattershot",8,67.9
"37","Nihil Spellbomb",5,67.6
"38","Tolarian Winds",6,67.4
"39","Swiftwater Cliffs",83,67.2
"40","Sunscape Familiar",27,67.2
"41","God-Pharaoh's Faithful",26,67.2
"42","Electrickery",48,67.1
"43","Compulsive Research",147,66.7
"44","Dinrova Horror",76,66.7
"45","Fanatical Firebrand",5,66.7
"46","Nightscape Familiar",4,66.7
"47","Gust of Wind",4,66.7
"48","Haunted Fengraf",3,66.7
"49","Earth Rift",2,66.7
"50","Viscera Seer",2,66.7
