"","Artist","NoCopies","Winrate"
"1","Christopher Rush",11068,0.632
"2","John Avon",8853,0.627
"3","Mark Poole",7872,0.645
"4","Anson Maddocks",7145,0.641
"5","Greg Staples",6271,0.626
"6","Kaja Foglio",5714,0.637
"7","Douglas Shuler",4571,0.624
"8","Jonas De Ro",4147,0.645
"9","Dan Scott",4144,0.646
"10","Richard Thomas",4034,0.637
"11","Rebecca Guay",4029,0.647
"12","Jesper Myrfors",3730,0.626
"13","Svetlin Velinov",3545,0.641
"14","Vance Kovacs",3360,0.639
"15","Rob Alexander",3358,0.625
"16","Bastien L. Deharme",3050,0.643
"17","Slawomir Maniak",3015,0.644
"18","Alex Horley-Orlandelli",3010,0.618
"19","Steven Belledin",2895,0.635
"20","Mark Tedin",2554,0.637
"21","Greg Hildebrandt",2554,0.621
"22","Lawrence Snelly",2542,0.628
"23","Dan Frazier",2352,0.629
"24","Colin Boyer",2186,0.647
"25","Lindsey Look",1985,0.644
"26","Marc Simonetti",1984,0.617
"27","Mike Ploog",1791,0.641
"28","Magali Villeneuve",1663,0.64
"29","Ben Wootten",1641,0.632
"30","Matt Stewart",1610,0.642
"31","David Gaillet",1560,0.631
"32","Thomas M. Baxa",1553,0.621
"33","Sandra Everingham",1523,0.616
"34","Howard Lyon",1512,0.629
"35","Jim Nelson",1453,0.631
"36","Christopher Moeller",1392,0.632
"37","Ben Thompson",1392,0.633
"38","Eric Fortune",1390,0.643
"39","Randy Gallegos",1389,0.629
"40","Raymond Swanland",1384,0.635
"41","Sidharth Chaturvedi",1372,0.638
"42","Joseph Meehan",1321,0.621
"43","Dany Orizio",1303,0.623
"44","Jesper Ejsing",1287,0.62
"45","Kev Walker",1255,0.615
"46","Ron Spencer",1245,0.625
"47","YW Tang",1230,0.643
"48","Johannes Voss",1228,0.639
"49","Ron Spears",1223,0.648
"50","Mathias Kollros",1197,0.622
"51","Pete Venters",1125,0.608
"52","Nils Hamm",1111,0.629
"53","Tom Kyffin",1107,0.623
"54","Glen Angus",1088,0.628
"55","Eytan Zana",1085,0.659
"56","Lius Lasahido",1063,0.62
"57","Paolo Parente",1059,0.624
"58","David Martin",1030,0.631
"59","Jean-Sébastien Rossbach",1022,0.637
"60","Jeremy Jarvis",959,0.637
"61","Anastasia Ovchinnikova",937,0.644
"62","Gabor Szikszai",909,0.64
"63","Anthony S. Waters",893,0.64
"64","Bryan Talbot",877,0.658
"65","Paul Scott Canavan",871,0.628
"66","Tom Wänerstrand",860,0.625
"67","Pat Morrissey",857,0.619
"68","Michael Sutfin",834,0.633
"69","Jeff Miracola",825,0.628
"70","April Lee",822,0.628
"71","Raoul Vitale",819,0.623
"72","Lars Grant-West",812,0.625
"73","Dave Kendall",808,0.649
"74","Efrem Palacios",797,0.627
"75","Milivoj Ćeran",792,0.627
"76","Todd Lockwood",791,0.628
"77","Filip Burburan",786,0.626
"78","James Paick",786,0.618
"79","Adam Paquette",785,0.612
"80","Terese Nielsen",772,0.62
"81","Aaron Miller",763,0.631
"82","Val Mayerik",735,0.632
"83","Lucas Staniec",723,0.635
"84","Daarken",719,0.619
"85","Craig J Spearing",714,0.625
"86","Matt Thompson",704,0.636
"87","Eric Peterson",697,0.635
"88","Michael Danza",640,0.603
"89","Winona Nelson",639,0.645
"90","Dave Allsop",632,0.644
"91","Franz Vohwinkel",631,0.637
"92","Heonhwa Choe",624,0.603
"93","Alan Rabinowitz",591,0.636
"94","Steve Argyle",585,0.615
"95","Drew Tucker",581,0.61
"96","Zoltan Boros",561,0.632
"97","Randy Vargas",544,0.64
"98","Warren Mahy",529,0.627
"99","Izzy",523,0.62
"100","Trevor Claxton",518,0.612
"101","E. M. Gist",510,0.599
"102","Ilse Gort",503,0.62
"103","DiTerlizzi",501,0.648
"104","Tony Szczudlo",464,0.625
"105","Irina Nordsol",443,0.638
"106","rk post",434,0.632
"107","Dave Dorman",434,0.622
"108","Hugh Jamieson",432,0.609
"109","Nicholas Gregory",423,0.629
"110","James Wong",411,0.626
"111","Omar Rayyan",409,0.616
"112","Jaime Jones",400,0.634
