"","CardNames","DeckCount","WinrateAverage"
"1","Rite of Consumption",2,87.5
"2","Monstrous Carabid",1,77.8
"3","Dismantling Blow",1,77.8
"4","Kabira Crossroads",4,76.5
"5","Probe",2,75
"6","Hermetic Study",1,75
"7","Sagittars' Volley",1,75
"8","Echoing Calm",1,75
"9","Marauding Blight-Priest",1,75
"10","Unwind",1,75
"11","Mulldrifter",4,72.4
"12","Mountain",4,71.4
"13","Cartouche of Ambition",1,71.4
"14","Epicure of Blood",1,71.4
"15","Death Denied",1,71.4
"16","Highland Forest",1,71.4
"17","Tolarian Winds",1,71.4
"18","Crop Rotation",1,71.4
"19","Lava Dart",1,71.4
"20","Lash of Malice",1,71.4
"21","Cry of Contrition",1,71.4
"22","Collateral Damage",1,71.4
"23","Dissenter's Deliverance",3,70.8
"24","Coral Net",23,69.8
"25","Exclude",47,69.7
"26","Peppersmoke",6,69.6
"27","Shrivel",6,69.6
"28","Nausea",2,69.2
"29","Phyresis",2,69.2
"30","Mana Leak",2,68.8
"31","Inside Out",42,68.7
"32","Sage's Row Denizen",12,68.7
"33","Winter's Rest",10,68.7
"34","Patrician's Scorn",6,68.4
"35","Haunting Misery",3,68.2
"36","Aura Fracture",9,68.1
"37","Envelop",4,67.9
"38","Ghostly Flicker",4,67.9
"39","Stone Rain",10,67.7
"40","Guardian of the Guildpact",14,67.6
"41","Root Out",10,67.6
"42","Azure Fleet Admiral",16,67.5
"43","Moonblade Shinobi",23,67.3
"44","Bloodrite Invoker",26,67
"45","Orochi Leafcaller",38,66.9
"46","Parapet",9,66.7
"47","Rolling Thunder",5,66.7
"48","Mutagenic Growth",3,66.7
"49","Cartouche of Solidarity",2,66.7
"50","Stream of Thought",2,66.7
