"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Atog   Affinity - Dimir Faeries - Unknown - Ephemerate   Tron,Azorius Familiars - Ephemerate   Tron - Boros Bully / Flashback,Ephemerate   Tron - Dimir Faeries - Boros Bully / Flashback - Izzet Faeries,Dimir Faeries - Atog   Affinity - Ephemerate   Tron - Unknown - Izzet Faeries,Dimir Faeries - Atog   Affinity - Ephemerate   Tron - Unknown - Izzet Faeries
"Tiers 1.5",Izzet Faeries - Burn - Boros Bully / Flashback - Dimir Control - Mono   Green   Aggro - Mono Green Elves,Dimir Faeries - Mono   Blue - Izzet Faeries - Walls   Cascade - Gruul Ramp - Rakdos Goblins - Bogles - Orzhov Pestilence,Atog   Affinity - Mono   Blue - Azorius Familiars - Walls   Cascade - Unknown - Dimir Control - Bogles - Orzhov Pestilence,Boros Bully / Flashback - Burn - Dimir Control - Mono   Blue - Walls   Cascade,Boros Bully / Flashback - Burn - Dimir Control - Mono   Blue - Walls   Cascade
"Tiers 2",Walls   Cascade - Bogles - Mono   Blue - Orzhov Pestilence - Jund Ramp - Gruul Ramp - Mono   White   Heroic,Dimir Control - Cycle   Storm - Atog   Affinity - Jund Ramp - Mono Green Elves - Mono   Green   Aggro - Walls   Combo - Unknown,Gruul Ramp - Mono Green Elves - Mono   Green   Aggro - Burn - Jund Ramp - Rakdos Goblins,Mono   Green   Aggro - Mono Green Elves - Bogles - Orzhov Pestilence - Gruul Ramp - Jund Ramp - Azorius Familiars,Mono   Green   Aggro - Mono Green Elves - Bogles - Orzhov Pestilence - Gruul Ramp - Jund Ramp - Azorius Familiars
"Tiers 2.5",Jeskai Ephemerate - Rakdos Goblins - Cycle   Storm - Azorius Familiars - Walls   Combo,Burn - Mono   White   Heroic - Jeskai Ephemerate,Cycle   Storm - Mono   White   Heroic - Walls   Combo - Jeskai Ephemerate,Rakdos Goblins - Mono   White   Heroic - Cycle   Storm - Walls   Combo - Jeskai Ephemerate,Rakdos Goblins - Mono   White   Heroic - Cycle   Storm - Walls   Combo - Jeskai Ephemerate
