"","CardNames","DeckCount","Winrate95Min"
"1","Seasoned Dungeoneer",16,68.5
"2","White Plume Adventurer",17,68.1
"3","Emeria's Call",13,67.5
"4","Ancient Tomb",77,67.3
"5","Urza's Saga",46,66.9
"6","City of Traitors",54,66.7
"7","Plains",55,66.6
"8","Karakas",88,66.5
"9","Dress Down",11,66.4
"10","Wasteland",160,66.3
"11","Pyroblast",95,66.1
"12","Snow-Covered Plains",25,66
"13","Anointed Peacekeeper",9,65.8
"14","Chrome Mox",46,65.7
"15","Force of Will",169,65.7
"16","Flooded Strand",130,65.6
"17","Ponder",144,65.6
"18","Misty Rainforest",163,65.6
"19","Island",108,65.5
"20","Chalice of the Void",46,65.4
"21","Brainstorm",151,65.4
"22","Shadowspear",31,65.3
"23","Lotus Petal",88,65.3
"24","Endurance",63,65.2
"25","Ghost Quarter",7,65.1
"26","Brazen Borrower",82,65.1
"27","Mishra's Bauble",97,65.1
"28","Lightning Bolt",89,65
"29","Eiganjo, Seat of the Empire",25,64.8
"30","Mox Opal",33,64.8
"31","Delver of Secrets",66,64.8
"32","Steam Vents",66,64.8
"33","Elite Spellbinder",7,64.7
"34","Daze",102,64.7
"35","Scalding Tarn",129,64.7
"36","Thalia, Guardian of Thraben",23,64.6
"37","Murktide Regent",86,64.6
"38","Mystic Sanctuary",93,64.6
"39","Solitude",29,64.5
"40","Expressive Iteration",95,64.5
"41","Mountain",30,64.4
"42","Swords to Plowshares",68,64.4
"43","Volcanic Island",118,64.4
"44","Kaldra Compleat",22,64.3
"45","Dragon's Rage Channeler",79,64.3
"46","Stoneforge Mystic",29,64.2
"47","Polluted Delta",130,64.2
"48","Sokenzan, Crucible of Defiance",18,64.1
"49","Prismatic Ending",49,64
"50","Snow-Covered Island",46,63.9
