"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","JPA93",4,"Temur Delver","4","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-1212493805#deck_JPA93; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-11-1312493816#deck_JPA93; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-1912495566#deck_JPA93; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-11-2012495575#deck_JPA93"
"2","Oceansoul92",3,"Temur Delver; Izzet Delver","1; 2","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-0512491807#deck_Oceansoul92; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-11-1312493816#deck_Oceansoul92; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-2612497529#deck_Oceansoul92"
"3","Dein_Freund_der_Baum",2,"Selesnya   Depths","2","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-0512491807#deck_Dein_Freund_der_Baum; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-1212493805#deck_Dein_Freund_der_Baum"
"4","CloutgoatRanger",2,"Mono Red Painter","2","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-0512491807#deck_CloutgoatRanger; https://www.mtgo.com/en/mtgo/decklist/legacy-showcase-challenge-2022-11-0612491782#deck_CloutgoatRanger"
"5","Testacular",2,"Elves","2","https://www.mtgo.com/en/mtgo/decklist/legacy-showcase-challenge-2022-11-0612491782#deck_Testacular; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-11-2012495575#deck_Testacular"
"6","Ozymandias17",2,"4c   Control","2","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-1212493805#deck_Ozymandias17; https://www.mtgo.com/en/mtgo/decklist/legacy-showcase-challenge-2022-11-2712497503#deck_Ozymandias17"
"7","Eonwe7",2,"WUBR Reanimator","2","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-1212493805#deck_Eonwe7; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-1912495566#deck_Eonwe7"
"8","DNEELEY",2,"WURG Cascade   Rhinos; Maverick","1; 1","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-2022-11-1312493816#deck_DNEELEY; https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-2612497529#deck_DNEELEY"
"9","HanktheObese",2,"Boros Dungeon","2","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-2612497529#deck_HanktheObese; https://www.mtgo.com/en/mtgo/decklist/legacy-showcase-challenge-2022-11-2712497503#deck_HanktheObese"
"10","excel0679",1,"Izzet Delver","1","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-0512491807#deck_excel0679"
"11","2plus2isfive",1,"Izzet Delver","1","https://www.mtgo.com/en/mtgo/decklist/legacy-challenge-32-2022-11-0512491807#deck_2plus2isfive"
