"","CardNames","DeckCount","WinrateAverage"
"1","Sheltered Thicket",2,87.5
"2","The Wandering Emperor",4,81.2
"3","Hydroblast",4,81.2
"4","Ghost Quarter",7,80.5
"5","Terminus",3,80
"6","Mana Tithe",2,80
"7","Nettlecyst",2,80
"8","Step Through",1,80
"9","Dress Down",11,77.8
"10","Supreme Verdict",7,77.8
"11","Touch the Spirit Realm",4,77.8
"12","Mana Confluence",1,77.8
"13","Containment Construct",1,77.8
"14","Grapeshot",1,77.8
"15","Breakthrough",1,77.8
"16","Riddlesmith",1,77.8
"17","Displacer Kitten",1,77.8
"18","Ideas Unbound",1,77.8
"19","Cloudsteel Kirin",1,77.8
"20","Magus of the Moon",1,77.8
"21","Sacred Foundry",1,77.8
"22","Kaya, Ghost Assassin",1,77.8
"23","Kaya, Orzhov Usurper",1,77.8
"24","Hexdrinker",1,77.8
"25","Elite Spellbinder",7,77.6
"26","Anointed Peacekeeper",9,77
"27","Seasoned Dungeoneer",16,76.7
"28","Emeria's Call",13,76.6
"29","Eternal Witness",6,76.5
"30","Carpet of Flowers",8,76.2
"31","White Plume Adventurer",17,76.1
"32","Breya's Apprentice",6,76.1
"33","Paradise Mantle",5,76
"34","Retrofitter Foundry",5,76
"35","Cranial Plating",5,76
"36","Sigarda's Aid",5,76
"37","Silent Clearing",5,76
"38","Puresteel Paladin",5,76
"39","Colossus Hammer",5,76
"40","Ancient Den",5,76
"41","Ornithopter",5,76
"42","Traverse the Ulvenwald",5,76
"43","Spellseeker",5,76
"44","Ephemerate",5,76
"45","Chancellor of the Annex",3,76
"46","March of Otherworldly Light",3,76
"47","Painter's Servant",7,75.9
"48","Goblin Engineer",7,75.9
"49","Goblin Welder",7,75.9
"50","Great Furnace",7,75.9
