"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",169,68.4
"2","Misty Rainforest",163,68.4
"3","Wasteland",160,69.1
"4","Brainstorm",151,68.3
"5","Ponder",144,68.6
"6","Polluted Delta",130,67.3
"7","Flooded Strand",130,68.8
"8","Scalding Tarn",129,67.8
"9","Volcanic Island",118,67.7
"10","Island",108,69
"11","Daze",102,68.3
"12","Mishra's Bauble",97,68.7
"13","Pyroblast",95,69.8
"14","Expressive Iteration",95,68.2
"15","Mystic Sanctuary",93,68.4
"16","Lightning Bolt",89,68.8
"17","Karakas",88,70.3
"18","Lotus Petal",88,69
"19","Murktide Regent",86,68.5
"20","Brazen Borrower",82,69.1
"21","Dragon's Rage Channeler",79,68.4
"22","Ancient Tomb",77,71.2
"23","Swords to Plowshares",68,68.9
"24","Delver of Secrets",66,69.3
"25","Steam Vents",66,69.2
"26","Endurance",63,69.7
"27","Plains",55,71.3
"28","City of Traitors",54,71.4
"29","Windswept Heath",52,68
"30","Taiga",52,68.3
"31","Prismatic Ending",49,69.3
"32","Forest",49,68.8
"33","Simian Spirit Guide",49,69
"34","Savannah",48,68.6
"35","Underground Sea",48,66.7
"36","Tropical Island",48,66.9
"37","Urza's Saga",46,72.1
"38","Chalice of the Void",46,70.6
"39","Snow-Covered Island",46,69.4
"40","Chrome Mox",46,70.9
"41","Green Sun's Zenith",45,68.3
"42","Dryad Arbor",45,68.4
"43","Thoughtseize",44,66.3
"44","Bojuka Bog",43,68.8
"45","Dark Ritual",43,65.4
"46","Tundra",42,68.7
"47","Verdant Catacombs",41,65.8
"48","Unholy Heat",40,69.1
"49","Crop Rotation",39,69.5
"50","Wooded Foothills",37,68.5
