"","CardNames","DeckCount","Winrate95Min"
"1","Loran of the Third Path",9,68.5
"2","Aven Mindcensor",10,68.5
"3","Abrade",16,68.4
"4","Chalice of the Void",6,67.2
"5","Thorn of Amethyst",8,66.8
"6","Soul-Guide Lantern",20,66.6
"7","Mindbreak Trap",39,66.3
"8","Pithing Needle",16,65.9
"9","Surgical Extraction",149,65.9
"10","Swords to Plowshares",22,65.7
"11","Counterbalance",45,65.7
"12","Force of Negation",131,65.7
"13","The Wandering Emperor",4,65.5
"14","Hydroblast",122,65.4
"15","Pyroblast",128,65.3
"16","Meltdown",93,65.2
"17","Carpet of Flowers",30,64.4
"18","Grafdigger's Cage",38,64.3
"19","Submerge",63,64.3
"20","Faerie Macabre",42,63.9
"21","Magus of the Moon",32,63.6
"22","Deafening Silence",35,63.5
"23","Red Elemental Blast",64,63.3
"24","Force of Vigor",68,63.2
"25","Leyline of the Void",50,63.1
"26","Rough // Tumble",48,62.9
"27","Maddening Hex",35,62.7
"28","Endurance",44,62.7
"29","Null Rod",5,62.4
"30","Fury",17,62.4
"31","Blue Elemental Blast",26,62.2
"32","Terminus",1,61.5
"33","Chandra, Awakened Inferno",6,61.5
"34","Veil of Summer",28,61.4
"35","Dismember",19,61.3
"36","Engineered Explosives",15,61.2
"37","Thoughtseize",25,61.2
"38","Dead // Gone",16,60.9
"39","Choke",17,60.9
"40","Hurkyl's Recall",23,60.9
"41","Noxious Revival",13,60.7
"42","Torpor Orb",14,60.7
"43","Fiery Confluence",18,60.7
"44","Karakas",25,60.7
"45","Brazen Borrower",25,60.4
"46","Plague Engineer",19,60
"47","Containment Priest",27,60
"48","Snuff Out",14,59.8
"49","Flusterstorm",32,59.8
"50","Yorion, Sky Nomad",25,59.6
