"","CardNames","DeckCount","Winrate95Min"
"1","Nature's Claim",52,74
"2","Aether Gust",49,72.7
"3","Turn the Earth",23,72.1
"4","Boseiju, Who Endures",138,72.1
"5","Iona, Shield of Emeria",18,70.8
"6","Dovin's Veto",49,70.8
"7","Kaheera, the Orphanguard",71,70.8
"8","Veil of Summer",158,70.8
"9","Flusterstorm",282,70.6
"10","Soul-Guide Lantern",68,70.5
"11","Leyline of the Void",99,70.4
"12","Endurance",215,70.1
"13","Blood Moon",225,69.7
"14","Dress Down",222,69.7
"15","Engineered Explosives",342,69.7
"16","Hallowed Moonlight",102,69.6
"17","Mystical Dispute",289,69.6
"18","Emrakul, the Aeons Torn",40,69.5
"19","Wear // Tear",116,69.5
"20","Chalice of the Void",136,69.5
"21","Pithing Needle",161,69.5
"22","Orvar, the All-Form",109,69.4
"23","Jegantha, the Wellspring",138,69.4
"24","Force of Vigor",202,69.4
"25","Prismatic Ending",48,69
"26","Spell Pierce",97,69
"27","Fatal Push",60,68.9
"28","Relic of Progenitus",133,68.9
"29","Blossoming Calm",15,68.5
"30","Path to Exile",104,68.5
"31","Subtlety",165,68.4
"32","Alpine Moon",105,68.2
"33","Unlicensed Hearse",209,68.2
"34","March of Otherworldly Light",84,68.1
"35","Spreading Seas",30,67.9
"36","Shattering Spree",44,67.8
"37","Sanctifier en-Vec",112,67.8
"38","Hidetsugu Consumes All",60,67.6
"39","Necromentia",66,67.6
"40","Collective Brutality",17,67.5
"41","Tourach, Dread Cantor",40,67.4
"42","Rest in Peace",63,67.4
"43","Drannith Magistrate",68,67.4
"44","Fury",140,67.4
"45","Blacksmith's Skill",47,67
"46","Lavinia, Azorius Renegade",41,66.8
"47","Abrade",126,66.8
"48","Gemstone Caverns",28,66.6
"49","Void Mirror",40,66.6
"50","Dismember",35,66.4
