"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",342,71.7
"2","Mystical Dispute",289,71.7
"3","Flusterstorm",282,72.7
"4","Blood Moon",225,72.1
"5","Dress Down",222,72.1
"6","Endurance",215,72.5
"7","Unlicensed Hearse",209,70.7
"8","Force of Vigor",202,71.9
"9","Subtlety",165,71.2
"10","Pithing Needle",161,72.3
"11","Veil of Summer",158,73.6
"12","Fury",140,70.5
"13","Jegantha, the Wellspring",138,72.5
"14","Boseiju, Who Endures",138,75.2
"15","Chalice of the Void",136,72.6
"16","Relic of Progenitus",133,72.1
"17","Abrade",126,70
"18","Wear // Tear",116,73
"19","Sanctifier en-Vec",112,71.3
"20","Orvar, the All-Form",109,72.8
"21","Alpine Moon",105,71.7
"22","Path to Exile",104,72.1
"23","Hallowed Moonlight",102,73.3
"24","Leyline of the Void",99,74
"25","Spell Pierce",97,72.7
"26","March of Otherworldly Light",84,72.1
"27","Haywire Mite",74,70.1
"28","Kaheera, the Orphanguard",71,75.3
"29","Drannith Magistrate",68,71.9
"30","Soul-Guide Lantern",68,74.9
"31","Seasoned Pyromancer",67,70.4
"32","Necromentia",66,72.2
"33","Brotherhood's End",63,70.2
"34","Rest in Peace",63,72.2
"35","Fatal Push",60,73.5
"36","Hidetsugu Consumes All",60,72.4
"37","Thoughtseize",57,70.8
"38","Magus of the Moon",56,68.9
"39","Leyline of Sanctity",56,71.4
"40","Nature's Claim",52,78.8
"41","Dovin's Veto",49,76.3
"42","Aether Gust",49,77.6
"43","Prismatic Ending",48,74.4
"44","Blacksmith's Skill",47,72.6
"45","Ensnaring Bridge",45,70.6
"46","Shattering Spree",44,73.4
"47","Tormod's Crypt",44,70.2
"48","The Stone Brain",43,71.2
"49","Lavinia, Azorius Renegade",41,72.6
"50","Void Mirror",40,72.5
