"","CardNames","DeckCount","Winrate95Min"
"1","Prismari Command",59,74.1
"2","Indomitable Creativity",57,73.6
"3","Dwarven Mine",57,73.6
"4","Archon of Cruelty",58,73.3
"5","Transmogrify",29,73.2
"6","Wrenn and Six",122,72.6
"7","Fable of the Mirror-Breaker",135,72.2
"8","Blood Crypt",142,72
"9","Mana Leak",22,71.8
"10","Fire // Ice",103,71.8
"11","Ziatora's Proving Ground",54,71.7
"12","Persist",41,71.5
"13","Ketria Triome",118,71.5
"14","Arid Mesa",214,71.5
"15","Prismatic Ending",134,71.3
"16","Wooded Foothills",231,71.3
"17","Scalding Tarn",444,71.3
"18","Hallowed Fountain",186,71.2
"19","Teferi, Time Raveler",165,71.1
"20","Steam Vents",444,71.1
"21","Mountain",264,71
"22","Stomping Ground",204,70.8
"23","Lightning Bolt",433,70.8
"24","Raugrin Triome",93,70.7
"25","Bloodstained Mire",186,70.7
"26","Burst Lightning",18,70.6
"27","Solitude",101,70.5
"28","Boseiju, Who Endures",266,70.4
"29","Spell Pierce",281,70.4
"30","Breeding Pool",177,70.3
"31","Snow-Covered Plains",56,70.1
"32","Misty Rainforest",370,70.1
"33","Flooded Strand",340,70.1
"34","Chalice of the Void",51,70
"35","Fury",158,70
"36","Force of Negation",99,69.9
"37","Urza's Saga",180,69.9
"38","Sacred Foundry",188,69.7
"39","Island",278,69.7
"40","Supreme Verdict",58,69.6
"41","Leyline Binding",112,69.6
"42","Gingerbrute",67,69.5
"43","Grief",75,69.5
"44","Otawara, Soaring City",307,69.5
"45","Prismatic Vista",25,69.4
"46","Thoughtseize",84,69.4
"47","Shadowspear",106,69.4
"48","Snow-Covered Island",153,69.4
"49","Ragavan, Nimble Pilferer",309,69.4
"50","Ornithopter",79,69.3
