"","CardNames","DeckCount","WinrateAverage"
"1","Battle of Wits",1,100
"2","Field of Ruin",1,100
"3","Bitterblossom",2,87.5
"4","Nix",2,87.5
"5","Colossal Skyturtle",2,85.7
"6","Shadow of Doubt",5,82.6
"7","Vedalken Plotter",4,81.2
"8","Thragtusk",2,80
"9","Portable Hole",6,79.4
"10","Silvergill Adept",5,79.4
"11","Iona, Shield of Emeria",18,79.3
"12","Turn the Earth",23,79.2
"13","Nature's Claim",52,78.8
"14","Jaya, Fiery Negotiator",5,78.8
"15","Soulless Jailer",2,78.6
"16","Kura, the Boundless Sky",3,78.3
"17","Blossoming Calm",15,78.1
"18","Knight of Autumn",8,78.1
"19","Sword of Fire and Ice",3,77.8
"20","Strike It Rich",1,77.8
"21","Flame Slash",1,77.8
"22","Aether Gust",49,77.6
"23","Manriki-Gusari",10,77.6
"24","Weather the Storm",8,77.6
"25","Lightning Axe",6,77.1
"26","Collective Brutality",17,76.6
"27","Unholy Heat",8,76.5
"28","Obosh, the Preypiercer",2,76.5
"29","Lantern of the Lost",2,76.5
"30","Dovin's Veto",49,76.3
"31","Metallic Rebuke",3,76.2
"32","Celestial Purge",14,75.9
"33","Tireless Tracker",13,75.9
"34","Crumble to Dust",5,75.9
"35","Ray of Revelation",8,75.6
"36","Kolaghan's Command",9,75.5
"37","Kaheera, the Orphanguard",71,75.3
"38","Boseiju, Who Endures",138,75.2
"39","Serra's Emissary",14,75
"40","Murderous Cut",8,75
"41","Obsidian Charmaw",8,75
"42","Test of Talents",4,75
"43","Goblin Trashmaster",3,75
"44","Empty the Warrens",3,75
"45","Skysovereign, Consul Flagship",3,75
"46","Sorcerous Spyglass",3,75
"47","Suspend",2,75
"48","Run Afoul",2,75
"49","The Reality Chip",2,75
"50","Phyrexian Metamorph",2,75
