"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",444,72.8
"2","Scalding Tarn",444,72.9
"3","Lightning Bolt",433,72.5
"4","Misty Rainforest",370,72
"5","Flooded Strand",340,72
"6","Ragavan, Nimble Pilferer",309,71.5
"7","Otawara, Soaring City",307,71.6
"8","Spell Pierce",281,72.5
"9","Island",278,71.8
"10","Mishra's Bauble",268,71.4
"11","Boseiju, Who Endures",266,72.6
"12","Mountain",264,73.2
"13","Expressive Iteration",250,71.4
"14","Dragon's Rage Channeler",239,71.5
"15","Polluted Delta",233,71.4
"16","Forest",232,71.4
"17","Wooded Foothills",231,73.6
"18","Fiery Islet",221,70.4
"19","Spirebluff Canal",219,71.3
"20","Unholy Heat",215,71.1
"21","Arid Mesa",214,73.9
"22","Stomping Ground",204,73.3
"23","Counterspell",190,71.7
"24","Sacred Foundry",188,72.4
"25","Bloodstained Mire",186,73.4
"26","Hallowed Fountain",186,73.9
"27","Consider",182,70.9
"28","Ledger Shredder",181,70.8
"29","Urza's Saga",180,72.6
"30","Breeding Pool",177,73
"31","Plains",166,71.8
"32","Teferi, Time Raveler",165,73.9
"33","Fury",158,72.9
"34","Snow-Covered Island",153,72.3
"35","Swamp",146,72
"36","Blood Crypt",142,75
"37","Murktide Regent",139,70.1
"38","Windswept Heath",137,72.3
"39","Fable of the Mirror-Breaker",135,75.3
"40","Temple Garden",135,71.9
"41","Prismatic Ending",134,74.4
"42","Wrenn and Six",122,75.8
"43","Springleaf Drum",121,72.5
"44","Spell Snare",118,71.2
"45","Ketria Triome",118,74.8
"46","Leyline Binding",112,73
"47","Brazen Borrower",108,72.7
"48","Shadowspear",106,73
"49","Fire // Ice",103,75.3
"50","Solitude",101,74.3
