"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Creativity Combo - Rakdos Scam - Footfalls - Yawgmoth,Omnath Control - Dredge - Jeskai Control - Creativity Combo - Affinity,Creativity Combo - Hammer Time - Mono Red Saga - Rakdos Scam - Footfalls,Creativity Combo - Hammer Time - Rakdos Scam - Mono Red Saga - Izzet Murktide - Footfalls,Creativity Combo - Hammer Time - Rakdos Scam - Mono Red Saga - Izzet Murktide - Footfalls
"Tiers 1.5",Jeskai Breach Value - Amulet Titan - Elementals - Burn - Mill - Mono Red Saga - Blue Living End - Jeskai Prowess - Merfolk,Mono Red Saga - Blue Living End - Mono Red Midrange - Izzet Prowess - Mardu Scam - Eldrazi Tron - Rakdos Scam - Hammer Time - Jeskai Breach Value - Footfalls,Blue Living End - Jeskai Breach Value - Izzet Murktide - Jeskai Control - Yawgmoth - Elementals - Omnath Control - Mill - Amulet Titan - Jeskai Prowess - Burn - Merfolk,Omnath Control - Blue Living End - Jeskai Breach Value - Jeskai Control - Yawgmoth - Elementals - Dredge - Mill - Amulet Titan - Jeskai Prowess,Omnath Control - Blue Living End - Jeskai Breach Value - Jeskai Control - Yawgmoth - Elementals - Dredge - Mill - Amulet Titan - Jeskai Prowess
"Tiers 2",Green Tron - Domain Zoo - Jeskai Control - Jund Saga - Omnath Scapeshift - Izzet Prowess - Mono Red Midrange - Omnath Control - Glimpse Combo,Jeskai Prowess - Grixis Shadow - Jund Saga - Merfolk - Mono White Taxes - Underworld Breach Combo - Elementals - Yawgmoth - Mill - Amulet Titan - Domain Zoo - Burn,Dredge - Izzet Prowess - Jund Saga - Mono Red Midrange - Domain Zoo - Green Tron - Affinity,Burn - Izzet Prowess - Merfolk - Affinity - Mono Red Midrange - Jund Saga - Domain Zoo - Green Tron,Burn - Izzet Prowess - Merfolk - Affinity - Mono Red Midrange - Jund Saga - Domain Zoo - Green Tron
"Tiers 2.5",Dredge - Mono White Taxes - Underworld Breach Combo - Affinity - Grixis Shadow - Mardu Scam - Eldrazi Tron,Izzet Murktide - Green Tron - Glimpse Combo - Omnath Scapeshift,Omnath Scapeshift - Mono White Taxes - Underworld Breach Combo - Grixis Shadow - Mardu Scam - Eldrazi Tron - Glimpse Combo,Mardu Scam - Eldrazi Tron - Grixis Shadow - Mono White Taxes - Underworld Breach Combo - Omnath Scapeshift - Glimpse Combo,Mardu Scam - Eldrazi Tron - Grixis Shadow - Mono White Taxes - Underworld Breach Combo - Omnath Scapeshift - Glimpse Combo
