"","CardNames","DeckCount","Winrate95Min"
"1","Manriki-Gusari",4,72
"2","Nature's Claim",52,71.1
"3","Aether Gust",58,70.1
"4","Boseiju, Who Endures",149,70
"5","Veil of Summer",160,69.3
"6","Soul-Guide Lantern",81,69.2
"7","Fatal Push",75,69.1
"8","Flusterstorm",270,68.8
"9","Iona, Shield of Emeria",18,68.7
"10","Pithing Needle",148,68.7
"11","Endurance",209,68.7
"12","Leyline of the Void",97,68.6
"13","Turn the Earth",18,68.5
"14","Relic of Progenitus",118,68.5
"15","Path to Exile",96,68.3
"16","Jegantha, the Wellspring",135,68.3
"17","Kaheera, the Orphanguard",47,68.2
"18","Force of Vigor",197,68.1
"19","Mystical Dispute",257,68.1
"20","Engineered Explosives",340,68.1
"21","Necromentia",73,68
"22","Chalice of the Void",121,68
"23","Orvar, the All-Form",113,67.9
"24","Dress Down",193,67.9
"25","Dovin's Veto",31,67.8
"26","Blood Moon",211,67.8
"27","Collective Brutality",20,67.7
"28","Tourach, Dread Cantor",53,67.7
"29","Wear // Tear",107,67.7
"30","Sanctifier en-Vec",104,67.6
"31","Spell Pierce",88,67.5
"32","Alpine Moon",110,67.5
"33","Hidetsugu Consumes All",73,67.4
"34","Shattering Spree",54,67.3
"35","Subtlety",169,67.3
"36","Emrakul, the Aeons Torn",75,67.1
"37","Unlicensed Hearse",212,66.9
"38","March of Otherworldly Light",68,66.8
"39","Hallowed Moonlight",90,66.8
"40","Path of Peril",30,66.7
"41","Shadowspear",36,66.6
"42","Prismatic Ending",45,66.4
"43","Ob Nixilis, the Adversary",22,66.3
"44","Gemstone Caverns",25,66.2
"45","Drannith Magistrate",58,66.2
"46","Thoughtseize",55,66.2
"47","Lavinia, Azorius Renegade",34,66.1
"48","Outland Liberator",28,65.8
"49","Blacksmith's Skill",43,65.8
"50","Portable Hole",7,65.7
