"","Artist","NoCopies","Winrate"
"1","Rob Alexander",5176,0.714
"2","Christopher Rush",2211,0.712
"3","Anastasia Ovchinnikova",1954,0.704
"4","Mark Poole",1501,0.701
"5","Simon Dominic",1362,0.705
"6","Chippy",1194,0.702
"7","Vance Kovacs",1133,0.714
"8","Philip Straub",1085,0.714
"9","Martina Fackova",1039,0.706
"10","Shelly Wan",968,0.708
"11","Eric Deschamps",953,0.715
"12","Adam Paquette",952,0.694
"13","Chase Stone",816,0.72
"14","Titus Lunter",776,0.71
"15","Izzy",773,0.718
"16","Ryan Pancoast",767,0.711
"17","Raoul Vitale",762,0.704
"18","Kari Christensen",725,0.699
"19","Mila Pesic",705,0.702
"20","Ron Spears",701,0.7
"21","Raymond Swanland",685,0.725
"22","Zezhou Chen",660,0.694
"23","Chris Ostrowski",632,0.716
"24","Tom Wänerstrand",629,0.711
"25","John Stanko",614,0.724
"26","Alayna Danner",610,0.705
"27","Randy Vargas",592,0.707
"28","Aleksi Briclot",584,0.711
"29","Jason Chan",577,0.713
"30","Douglas Shuler",557,0.721
"31","Ekaterina Burmak",531,0.703
"32","Erica Yang",520,0.709
"33","Mike Bierek",511,0.715
"34","Joseph Meehan",500,0.73
"35","John Avon",495,0.702
"36","Mark Zug",490,0.716
"37","Chris Rallis",483,0.726
"38","Yeong-Hao Han",481,0.716
"39","Cristi Balanescu",475,0.719
"40","Cyril Van Der Haegen",473,0.719
"41","Dmitry Burmak",467,0.723
"42","Steve Argyle",453,0.717
"43","Jonas De Ro",453,0.704
"44","Iain McCaig",442,0.704
"45","Lucas Graciano",440,0.689
"46","Lake Hurwitz",434,0.724
"47","Anthony S. Waters",423,0.708
"48","Paul Scott Canavan",404,0.721
"49","Anson Maddocks",404,0.709
"50","Nicholas Gregory",401,0.724
"51","Chris Rahn",398,0.707
"52","Cliff Childs",396,0.714
"53","Cynthia Sheppard",389,0.705
"54","Terese Nielsen",380,0.708
"55","Jesper Myrfors",377,0.708
"56","Dave Kendall",376,0.713
"57","Mark Tedin",375,0.699
"58","Pete Venters",365,0.709
"59","Johannes Voss",362,0.738
"60","Evan Shipard",361,0.73
"61","David Martin",350,0.731
"62","Lie Setiawan",350,0.716
"63","Greg Staples",344,0.726
"64","Howard Lyon",343,0.717
"65","Richard Whitters",328,0.717
"66","Jason Rainville",328,0.688
"67","Vincent Proce",326,0.716
"68","Michael C. Hayes",325,0.717
"69","Adam Rex",324,0.724
"70","Svetlin Velinov",316,0.712
"71","Seb McKinnon",302,0.715
"72","Franz Vohwinkel",298,0.694
"73","Andrew Mar",291,0.735
"74","Kieran Yanner",282,0.708
"75","Warren Mahy",282,0.7
"76","Dan Frazier",281,0.712
"77","Sam Burley",271,0.724
"78","Jung Park",271,0.726
"79","Steven Belledin",255,0.706
"80","Amy Weber",251,0.73
