"","Artist","NoCopies","Winrate"
"1","Christopher Rush",898,0.647
"2","Douglas Shuler",847,0.644
"3","Rob Alexander",829,0.65
"4","Mark Poole",662,0.654
"5","Steven Belledin",592,0.651
"6","Anson Maddocks",561,0.673
"7","Kaja Foglio",552,0.653
"8","Greg Staples",537,0.658
"9","John Avon",474,0.652
"10","Dan Scott",438,0.646
"11","Marc Simonetti",421,0.648
"12","Svetlin Velinov",355,0.665
"13","Craig J Spearing",336,0.643
"14","Irina Nordsol",334,0.659
"15","Alex Horley-Orlandelli",327,0.661
"16","Raoul Vitale",311,0.659
"17","Yeong-Hao Han",292,0.651
"18","Jonas De Ro",287,0.659
"19","Mark Tedin",287,0.657
"20","Jesper Myrfors",273,0.646
"21","Dave Allsop",272,0.646
"22","Bastien L. Deharme",255,0.665
"23","Dan Frazier",254,0.652
"24","Matt Stewart",245,0.647
"25","Lawrence Snelly",233,0.656
"26","Rebecca Guay",227,0.643
"27","Anthony S. Waters",213,0.659
"28","Evyn Fong",205,0.652
"29","Slawomir Maniak",200,0.662
"30","Filip Burburan",200,0.654
"31","Terese Nielsen",192,0.651
"32","Ben Thompson",191,0.65
"33","David Gaillet",190,0.644
"34","Vance Kovacs",176,0.66
"35","Mike Ploog",167,0.655
"36","Ron Spencer",166,0.636
"37","Colin Boyer",165,0.649
"38","Pete Venters",164,0.625
"39","Martina Fackova",161,0.636
"40","Thomas M. Baxa",159,0.661
"41","Goran Josic",156,0.625
"42","Kev Walker",149,0.628
"43","Jean-Sébastien Rossbach",149,0.629
"44","Gabor Szikszai",146,0.646
"45","Johannes Voss",143,0.651
"46","Franz Vohwinkel",140,0.666
"47","James Paick",136,0.65
"48","YW Tang",133,0.653
"49","Greg Hildebrandt",132,0.657
"50","Daarken",132,0.64
"51","Mathias Kollros",129,0.663
"52","Eytan Zana",124,0.642
"53","Allen Williams",120,0.641
"54","Justine Cruz",119,0.67
"55","Anastasia Ovchinnikova",113,0.655
"56","Lindsey Look",112,0.683
"57","Raymond Swanland",110,0.661
"58","Dave Kendall",109,0.647
"59","Sandra Everingham",108,0.656
"60","Ben Wootten",107,0.648
"61","Joseph Meehan",97,0.659
"62","Winona Nelson",97,0.653
"63","Ron Spears",91,0.659
"64","Eric Fortune",88,0.677
"65","Doug Chaffee",87,0.647
"66","Glen Angus",87,0.652
"67","Zoltan Boros",86,0.662
"68","Tom Wänerstrand",81,0.676
"69","Michael Danza",80,0.632
"70","Ilse Gort",80,0.601
"71","Daniel Ljunggren",79,0.677
"72","Magali Villeneuve",78,0.672
"73","Darrell Riche",77,0.674
"74","Michael Sutfin",77,0.643
"75","Jesper Ejsing",77,0.667
"76","Jason Felix",74,0.693
"77","Mike Raabe",72,0.659
"78","Daniel Gelon",71,0.664
"79","Heonhwa Choe",69,0.639
"80","Don Hazeltine",68,0.664
"81","Paul Scott Canavan",68,0.654
"82","Randy Gallegos",67,0.673
"83","Jason A. Engle",65,0.677
"84","Brian Despain",64,0.681
"85","Greg Hildebrandt & Tim Hildebrandt",64,0.617
"86","Paolo Parente",61,0.627
"87","Vincent Proce",60,0.624
"88","Massimilano Frezzato",60,0.624
"89","James Wong",60,0.614
"90","Luca Zontini",58,0.671
"91","Jaime Jones",58,0.64
"92","Kieran Yanner",58,0.602
"93","Dany Orizio",57,0.617
"94","Tia Masic",56,0.65
"95","E. M. Gist",56,0.639
"96","Randy Vargas",52,0.667
"97","Heather Hudson",52,0.667
"98","James Ryman",49,0.69
"99","Izzy",48,0.628
"100","Cyril Van Der Haegen",45,0.648
"101","Warren Mahy",44,0.682
"102","Howard Lyon",44,0.683
"103","Adam Rex",43,0.685
"104","Aaron Miller",43,0.678
"105","Micah Epstein",42,0.66
"106","Eric Peterson",41,0.659
"107","Joshua Hagler",40,0.676
"108","Titus Lunter",40,0.612
"109","Scott Murphy",38,0.635
"110","Steve Argyle",38,0.613
"111","Christopher Moeller",37,0.683
"112","Lie Setiawan",37,0.641
"113","Denman Rooke",36,0.642
"114","Jonathan Kuo",36,0.642
"115","April Lee",36,0.642
"116","Wisnu Tan",36,0.585
"117","Nils Hamm",36,0.567
"118","Jeff Miracola",35,0.662
"119","Tony Szczudlo",34,0.648
"120","Alayna Danner",34,0.632
"121","Daren Bader",33,0.639
"122","Mark Zug",32,0.641
"123","Dave Dorman",29,0.646
"124","Zezhou Chen",29,0.657
"125","D. Alexander Gregory",28,0.68
"126","Trevor Hairsine",25,0.674
"127","Sidharth Chaturvedi",25,0.674
"128","Pat Morrissey",25,0.607
"129","Fred Hooper",24,0.645
"130","Adi Granov",24,0.643
"131","Jodie Muir",23,0.69
"132","Wayne Reynolds",23,0.643
"133","Adam Paquette",22,0.647
"134","Scott Chou",22,0.673
"135","Johann Bodin",21,0.667
"136","DiTerlizzi",21,0.674
"137","Tom Kyffin",21,0.575
"138","Brad Rigney",21,0.559
"139","rk post",21,0.567
"140","Igor Kieryluk",20,0.698
"141","Cristi Balanescu",20,0.636
"142","David Martin",19,0.729
"143","Nic Klein",19,0.677
"144","Jim Nelson",18,0.585
"145","David Palumbo",17,0.671
"146","Ryan Pancoast",17,0.661
"147","Robbie Trevino",16,0.667
"148","Joe Slucher",16,0.667
"149","Carl Critchlow",16,0.689
"150","Whit Brachna",16,0.636
"151","Mark A. Nelson",15,0.652
"152","Mike Bierek",15,0.667
"153","Tran Nguyen",15,0.63
"154","Trevor Claxton",15,0.556
"155","Alan Pollack",14,0.542
"156","Jason Chan",13,0.692
"157","Zoltan Boros & Gabor Szikszai",12,0.696
"158","Rick Emond",12,0.619
"159","Omar Rayyan",12,0.6
"160","Efrem Palacios",12,0.6
"161","James Zapata",12,0.5
"162","Aurore Folny",12,0.593
"163","Martina Pilcerova",12,0.634
"164","Hideaki Takamura",11,0.65
"165","Olivier Bernard",9,0.642
"166","Campbell White",9,0.667
"167","Volkan Baǵa",9,0.6
"168","Bryon Wackwitz",9,0.619
"169","Liam Sharp",9,0.55
"170","Mark Winters",9,0.5
"171","Ekaterina Burmak",9,0.5
"172","Bradley Williams",8,0.696
"173","Justyna Gil",8,0.75
"174","Wayne England",8,0.667
"175","Miguel Mercado",8,0.641
"176","Victor Adame Minguez",8,0.714
"177","Deruchenko Alexander",8,0.667
"178","Mike Dringenberg",8,0.6
"179","Lars Grant-West",8,0.571
"180","Ken Meyer, Jr.",8,0.571
"181","Scott Hampton",8,0.593
"182","NéNé Thomas",7,0.696
"183","Wesley Burt",7,0.6
"184","Lucas Graciano",6,0.682
"185","Justin Hampton",6,0.6
"186","Steve White",6,0.55
"187","Rovina Cai",4,0.714
"188","John Matson",4,0.625
"189","Mark Romanoski",4,0.667
"190","Chase Stone",4,0.571
"191","Milivoj Ćeran",4,0.571
"192","Karl Kopinski",4,0.571
"193","Randis Albion",4,0.571
"194","Roger Raupp",4,0.5
"195","Andreas Zafiratos",3,0.714
"196","Tomasz Jedruszek",3,0.571
"197","Stephen Daniele",2,0.714
"198","David Rapoza",2,0.778
"199","Scott Altmann",2,0.667
"200","Eric Deschamps",2,0.75
"201","Bryan Talbot",2,0.75
"202","Kekai Kotaki",2,0.667
"203","Zack Stella",2,0.538
"204","Phil Foglio",2,0.571
"205","Leanna Crossan",1,0.714
"206","Fariba Khamseh",1,0.667
"207","Erica Yang",1,0.667
"208","Cynthia Sheppard",1,0.571
"209","Liz Danforth",1,0.571
